model_name,d_in,d_out,prec,model_file
dense_22_24_10b,22,24,10,pregen_latency_models/dense_22_24_10b.h5
dense_22_24_12b,22,24,12,pregen_latency_models/dense_22_24_12b.h5
dense_22_24_14b,22,24,14,pregen_latency_models/dense_22_24_14b.h5
dense_22_24_16b,22,24,16,pregen_latency_models/dense_22_24_16b.h5
dense_22_26_2b,22,26,2,pregen_latency_models/dense_22_26_2b.h5
dense_22_26_4b,22,26,4,pregen_latency_models/dense_22_26_4b.h5
dense_22_26_6b,22,26,6,pregen_latency_models/dense_22_26_6b.h5
dense_22_26_8b,22,26,8,pregen_latency_models/dense_22_26_8b.h5
dense_22_26_10b,22,26,10,pregen_latency_models/dense_22_26_10b.h5
dense_22_26_12b,22,26,12,pregen_latency_models/dense_22_26_12b.h5
dense_22_26_14b,22,26,14,pregen_latency_models/dense_22_26_14b.h5
dense_22_26_16b,22,26,16,pregen_latency_models/dense_22_26_16b.h5
dense_22_28_2b,22,28,2,pregen_latency_models/dense_22_28_2b.h5
dense_22_28_4b,22,28,4,pregen_latency_models/dense_22_28_4b.h5
dense_22_28_6b,22,28,6,pregen_latency_models/dense_22_28_6b.h5
dense_22_28_8b,22,28,8,pregen_latency_models/dense_22_28_8b.h5
dense_22_28_10b,22,28,10,pregen_latency_models/dense_22_28_10b.h5
dense_22_28_12b,22,28,12,pregen_latency_models/dense_22_28_12b.h5
dense_22_28_14b,22,28,14,pregen_latency_models/dense_22_28_14b.h5
dense_22_28_16b,22,28,16,pregen_latency_models/dense_22_28_16b.h5
dense_22_30_2b,22,30,2,pregen_latency_models/dense_22_30_2b.h5
dense_22_30_4b,22,30,4,pregen_latency_models/dense_22_30_4b.h5
dense_22_30_6b,22,30,6,pregen_latency_models/dense_22_30_6b.h5
dense_22_30_8b,22,30,8,pregen_latency_models/dense_22_30_8b.h5
dense_22_30_10b,22,30,10,pregen_latency_models/dense_22_30_10b.h5
dense_22_30_12b,22,30,12,pregen_latency_models/dense_22_30_12b.h5
dense_22_30_14b,22,30,14,pregen_latency_models/dense_22_30_14b.h5
dense_22_30_16b,22,30,16,pregen_latency_models/dense_22_30_16b.h5
dense_22_32_2b,22,32,2,pregen_latency_models/dense_22_32_2b.h5
dense_22_32_4b,22,32,4,pregen_latency_models/dense_22_32_4b.h5
dense_22_32_6b,22,32,6,pregen_latency_models/dense_22_32_6b.h5
dense_22_32_8b,22,32,8,pregen_latency_models/dense_22_32_8b.h5
dense_22_32_10b,22,32,10,pregen_latency_models/dense_22_32_10b.h5
dense_22_32_12b,22,32,12,pregen_latency_models/dense_22_32_12b.h5
dense_22_32_14b,22,32,14,pregen_latency_models/dense_22_32_14b.h5
dense_22_32_16b,22,32,16,pregen_latency_models/dense_22_32_16b.h5
dense_22_34_2b,22,34,2,pregen_latency_models/dense_22_34_2b.h5
dense_22_34_4b,22,34,4,pregen_latency_models/dense_22_34_4b.h5
dense_22_34_6b,22,34,6,pregen_latency_models/dense_22_34_6b.h5
dense_22_34_8b,22,34,8,pregen_latency_models/dense_22_34_8b.h5
dense_22_34_10b,22,34,10,pregen_latency_models/dense_22_34_10b.h5
dense_22_34_12b,22,34,12,pregen_latency_models/dense_22_34_12b.h5
dense_22_34_14b,22,34,14,pregen_latency_models/dense_22_34_14b.h5
dense_22_34_16b,22,34,16,pregen_latency_models/dense_22_34_16b.h5
dense_22_36_2b,22,36,2,pregen_latency_models/dense_22_36_2b.h5
dense_22_36_4b,22,36,4,pregen_latency_models/dense_22_36_4b.h5
dense_22_36_6b,22,36,6,pregen_latency_models/dense_22_36_6b.h5
dense_22_36_8b,22,36,8,pregen_latency_models/dense_22_36_8b.h5
