model_name,d_in,d_out,prec,model_file
dense_26_44_10b,26,44,10,pregen_latency_models/dense_26_44_10b.h5
dense_26_44_12b,26,44,12,pregen_latency_models/dense_26_44_12b.h5
dense_26_44_14b,26,44,14,pregen_latency_models/dense_26_44_14b.h5
dense_26_44_16b,26,44,16,pregen_latency_models/dense_26_44_16b.h5
dense_26_46_2b,26,46,2,pregen_latency_models/dense_26_46_2b.h5
dense_26_46_4b,26,46,4,pregen_latency_models/dense_26_46_4b.h5
dense_26_46_6b,26,46,6,pregen_latency_models/dense_26_46_6b.h5
dense_26_46_8b,26,46,8,pregen_latency_models/dense_26_46_8b.h5
dense_26_46_10b,26,46,10,pregen_latency_models/dense_26_46_10b.h5
dense_26_46_12b,26,46,12,pregen_latency_models/dense_26_46_12b.h5
dense_26_46_14b,26,46,14,pregen_latency_models/dense_26_46_14b.h5
dense_26_46_16b,26,46,16,pregen_latency_models/dense_26_46_16b.h5
dense_26_48_2b,26,48,2,pregen_latency_models/dense_26_48_2b.h5
dense_26_48_4b,26,48,4,pregen_latency_models/dense_26_48_4b.h5
dense_26_48_6b,26,48,6,pregen_latency_models/dense_26_48_6b.h5
dense_26_48_8b,26,48,8,pregen_latency_models/dense_26_48_8b.h5
dense_26_48_10b,26,48,10,pregen_latency_models/dense_26_48_10b.h5
dense_26_48_12b,26,48,12,pregen_latency_models/dense_26_48_12b.h5
dense_26_48_14b,26,48,14,pregen_latency_models/dense_26_48_14b.h5
dense_26_48_16b,26,48,16,pregen_latency_models/dense_26_48_16b.h5
dense_26_50_2b,26,50,2,pregen_latency_models/dense_26_50_2b.h5
dense_26_50_4b,26,50,4,pregen_latency_models/dense_26_50_4b.h5
dense_26_50_6b,26,50,6,pregen_latency_models/dense_26_50_6b.h5
dense_26_50_8b,26,50,8,pregen_latency_models/dense_26_50_8b.h5
dense_26_50_10b,26,50,10,pregen_latency_models/dense_26_50_10b.h5
dense_26_50_12b,26,50,12,pregen_latency_models/dense_26_50_12b.h5
dense_26_50_14b,26,50,14,pregen_latency_models/dense_26_50_14b.h5
dense_26_50_16b,26,50,16,pregen_latency_models/dense_26_50_16b.h5
dense_26_52_2b,26,52,2,pregen_latency_models/dense_26_52_2b.h5
dense_26_52_4b,26,52,4,pregen_latency_models/dense_26_52_4b.h5
dense_26_52_6b,26,52,6,pregen_latency_models/dense_26_52_6b.h5
dense_26_52_8b,26,52,8,pregen_latency_models/dense_26_52_8b.h5
dense_26_52_10b,26,52,10,pregen_latency_models/dense_26_52_10b.h5
dense_26_52_12b,26,52,12,pregen_latency_models/dense_26_52_12b.h5
dense_26_52_14b,26,52,14,pregen_latency_models/dense_26_52_14b.h5
dense_26_52_16b,26,52,16,pregen_latency_models/dense_26_52_16b.h5
dense_26_54_2b,26,54,2,pregen_latency_models/dense_26_54_2b.h5
dense_26_54_4b,26,54,4,pregen_latency_models/dense_26_54_4b.h5
dense_26_54_6b,26,54,6,pregen_latency_models/dense_26_54_6b.h5
dense_26_54_8b,26,54,8,pregen_latency_models/dense_26_54_8b.h5
dense_26_54_10b,26,54,10,pregen_latency_models/dense_26_54_10b.h5
dense_26_54_12b,26,54,12,pregen_latency_models/dense_26_54_12b.h5
dense_26_54_14b,26,54,14,pregen_latency_models/dense_26_54_14b.h5
dense_26_54_16b,26,54,16,pregen_latency_models/dense_26_54_16b.h5
dense_26_56_2b,26,56,2,pregen_latency_models/dense_26_56_2b.h5
dense_26_56_4b,26,56,4,pregen_latency_models/dense_26_56_4b.h5
dense_26_56_6b,26,56,6,pregen_latency_models/dense_26_56_6b.h5
dense_26_56_8b,26,56,8,pregen_latency_models/dense_26_56_8b.h5
dense_26_56_10b,26,56,10,pregen_latency_models/dense_26_56_10b.h5
dense_26_56_12b,26,56,12,pregen_latency_models/dense_26_56_12b.h5
dense_26_56_14b,26,56,14,pregen_latency_models/dense_26_56_14b.h5
dense_26_56_16b,26,56,16,pregen_latency_models/dense_26_56_16b.h5
dense_26_58_2b,26,58,2,pregen_latency_models/dense_26_58_2b.h5
dense_26_58_4b,26,58,4,pregen_latency_models/dense_26_58_4b.h5
dense_26_58_6b,26,58,6,pregen_latency_models/dense_26_58_6b.h5
dense_26_58_8b,26,58,8,pregen_latency_models/dense_26_58_8b.h5
