model_name,d_in,d_out,prec,model_file
dense_30_62_8b,30,62,8,pregen_latency_models/dense_30_62_8b.h5
dense_30_62_10b,30,62,10,pregen_latency_models/dense_30_62_10b.h5
dense_30_62_12b,30,62,12,pregen_latency_models/dense_30_62_12b.h5
dense_30_62_14b,30,62,14,pregen_latency_models/dense_30_62_14b.h5
dense_30_62_16b,30,62,16,pregen_latency_models/dense_30_62_16b.h5
dense_30_64_2b,30,64,2,pregen_latency_models/dense_30_64_2b.h5
dense_30_64_4b,30,64,4,pregen_latency_models/dense_30_64_4b.h5
dense_30_64_6b,30,64,6,pregen_latency_models/dense_30_64_6b.h5
dense_30_64_8b,30,64,8,pregen_latency_models/dense_30_64_8b.h5
dense_30_64_10b,30,64,10,pregen_latency_models/dense_30_64_10b.h5
dense_30_64_12b,30,64,12,pregen_latency_models/dense_30_64_12b.h5
dense_30_64_14b,30,64,14,pregen_latency_models/dense_30_64_14b.h5
dense_30_64_16b,30,64,16,pregen_latency_models/dense_30_64_16b.h5
dense_32_2_2b,32,2,2,pregen_latency_models/dense_32_2_2b.h5
dense_32_2_4b,32,2,4,pregen_latency_models/dense_32_2_4b.h5
dense_32_2_6b,32,2,6,pregen_latency_models/dense_32_2_6b.h5
dense_32_2_8b,32,2,8,pregen_latency_models/dense_32_2_8b.h5
dense_32_2_10b,32,2,10,pregen_latency_models/dense_32_2_10b.h5
dense_32_2_12b,32,2,12,pregen_latency_models/dense_32_2_12b.h5
dense_32_2_14b,32,2,14,pregen_latency_models/dense_32_2_14b.h5
dense_32_2_16b,32,2,16,pregen_latency_models/dense_32_2_16b.h5
dense_32_4_2b,32,4,2,pregen_latency_models/dense_32_4_2b.h5
dense_32_4_4b,32,4,4,pregen_latency_models/dense_32_4_4b.h5
dense_32_4_6b,32,4,6,pregen_latency_models/dense_32_4_6b.h5
dense_32_4_8b,32,4,8,pregen_latency_models/dense_32_4_8b.h5
dense_32_4_10b,32,4,10,pregen_latency_models/dense_32_4_10b.h5
dense_32_4_12b,32,4,12,pregen_latency_models/dense_32_4_12b.h5
dense_32_4_14b,32,4,14,pregen_latency_models/dense_32_4_14b.h5
dense_32_4_16b,32,4,16,pregen_latency_models/dense_32_4_16b.h5
dense_32_6_2b,32,6,2,pregen_latency_models/dense_32_6_2b.h5
dense_32_6_4b,32,6,4,pregen_latency_models/dense_32_6_4b.h5
dense_32_6_6b,32,6,6,pregen_latency_models/dense_32_6_6b.h5
dense_32_6_8b,32,6,8,pregen_latency_models/dense_32_6_8b.h5
dense_32_6_10b,32,6,10,pregen_latency_models/dense_32_6_10b.h5
dense_32_6_12b,32,6,12,pregen_latency_models/dense_32_6_12b.h5
dense_32_6_14b,32,6,14,pregen_latency_models/dense_32_6_14b.h5
dense_32_6_16b,32,6,16,pregen_latency_models/dense_32_6_16b.h5
dense_32_8_2b,32,8,2,pregen_latency_models/dense_32_8_2b.h5
dense_32_8_4b,32,8,4,pregen_latency_models/dense_32_8_4b.h5
dense_32_8_6b,32,8,6,pregen_latency_models/dense_32_8_6b.h5
dense_32_8_8b,32,8,8,pregen_latency_models/dense_32_8_8b.h5
dense_32_8_10b,32,8,10,pregen_latency_models/dense_32_8_10b.h5
dense_32_8_12b,32,8,12,pregen_latency_models/dense_32_8_12b.h5
dense_32_8_14b,32,8,14,pregen_latency_models/dense_32_8_14b.h5
dense_32_8_16b,32,8,16,pregen_latency_models/dense_32_8_16b.h5
dense_32_10_2b,32,10,2,pregen_latency_models/dense_32_10_2b.h5
dense_32_10_4b,32,10,4,pregen_latency_models/dense_32_10_4b.h5
dense_32_10_6b,32,10,6,pregen_latency_models/dense_32_10_6b.h5
dense_32_10_8b,32,10,8,pregen_latency_models/dense_32_10_8b.h5
dense_32_10_10b,32,10,10,pregen_latency_models/dense_32_10_10b.h5
dense_32_10_12b,32,10,12,pregen_latency_models/dense_32_10_12b.h5
dense_32_10_14b,32,10,14,pregen_latency_models/dense_32_10_14b.h5
dense_32_10_16b,32,10,16,pregen_latency_models/dense_32_10_16b.h5
dense_32_12_2b,32,12,2,pregen_latency_models/dense_32_12_2b.h5
dense_32_12_4b,32,12,4,pregen_latency_models/dense_32_12_4b.h5
dense_32_12_6b,32,12,6,pregen_latency_models/dense_32_12_6b.h5
dense_32_12_8b,32,12,8,pregen_latency_models/dense_32_12_8b.h5
dense_32_12_10b,32,12,10,pregen_latency_models/dense_32_12_10b.h5
dense_32_12_12b,32,12,12,pregen_latency_models/dense_32_12_12b.h5
dense_32_12_14b,32,12,14,pregen_latency_models/dense_32_12_14b.h5
dense_32_12_16b,32,12,16,pregen_latency_models/dense_32_12_16b.h5
dense_32_14_2b,32,14,2,pregen_latency_models/dense_32_14_2b.h5
dense_32_14_4b,32,14,4,pregen_latency_models/dense_32_14_4b.h5
dense_32_14_6b,32,14,6,pregen_latency_models/dense_32_14_6b.h5
dense_32_14_8b,32,14,8,pregen_latency_models/dense_32_14_8b.h5
dense_32_14_10b,32,14,10,pregen_latency_models/dense_32_14_10b.h5
dense_32_14_12b,32,14,12,pregen_latency_models/dense_32_14_12b.h5
dense_32_14_14b,32,14,14,pregen_latency_models/dense_32_14_14b.h5
dense_32_14_16b,32,14,16,pregen_latency_models/dense_32_14_16b.h5
dense_32_16_2b,32,16,2,pregen_latency_models/dense_32_16_2b.h5
dense_32_16_4b,32,16,4,pregen_latency_models/dense_32_16_4b.h5
dense_32_16_6b,32,16,6,pregen_latency_models/dense_32_16_6b.h5
dense_32_16_8b,32,16,8,pregen_latency_models/dense_32_16_8b.h5
