model_name,d_in,d_out,prec,model_file
dense_58_18_12b,58,18,12,pregen_latency_models/dense_58_18_12b.h5
dense_58_18_14b,58,18,14,pregen_latency_models/dense_58_18_14b.h5
dense_58_18_16b,58,18,16,pregen_latency_models/dense_58_18_16b.h5
dense_58_20_2b,58,20,2,pregen_latency_models/dense_58_20_2b.h5
dense_58_20_4b,58,20,4,pregen_latency_models/dense_58_20_4b.h5
dense_58_20_6b,58,20,6,pregen_latency_models/dense_58_20_6b.h5
dense_58_20_8b,58,20,8,pregen_latency_models/dense_58_20_8b.h5
dense_58_20_10b,58,20,10,pregen_latency_models/dense_58_20_10b.h5
dense_58_20_12b,58,20,12,pregen_latency_models/dense_58_20_12b.h5
dense_58_20_14b,58,20,14,pregen_latency_models/dense_58_20_14b.h5
dense_58_20_16b,58,20,16,pregen_latency_models/dense_58_20_16b.h5
dense_58_22_2b,58,22,2,pregen_latency_models/dense_58_22_2b.h5
dense_58_22_4b,58,22,4,pregen_latency_models/dense_58_22_4b.h5
dense_58_22_6b,58,22,6,pregen_latency_models/dense_58_22_6b.h5
dense_58_22_8b,58,22,8,pregen_latency_models/dense_58_22_8b.h5
dense_58_22_10b,58,22,10,pregen_latency_models/dense_58_22_10b.h5
dense_58_22_12b,58,22,12,pregen_latency_models/dense_58_22_12b.h5
dense_58_22_14b,58,22,14,pregen_latency_models/dense_58_22_14b.h5
dense_58_22_16b,58,22,16,pregen_latency_models/dense_58_22_16b.h5
dense_58_24_2b,58,24,2,pregen_latency_models/dense_58_24_2b.h5
dense_58_24_4b,58,24,4,pregen_latency_models/dense_58_24_4b.h5
dense_58_24_6b,58,24,6,pregen_latency_models/dense_58_24_6b.h5
dense_58_24_8b,58,24,8,pregen_latency_models/dense_58_24_8b.h5
dense_58_24_10b,58,24,10,pregen_latency_models/dense_58_24_10b.h5
dense_58_24_12b,58,24,12,pregen_latency_models/dense_58_24_12b.h5
dense_58_24_14b,58,24,14,pregen_latency_models/dense_58_24_14b.h5
dense_58_24_16b,58,24,16,pregen_latency_models/dense_58_24_16b.h5
dense_58_26_2b,58,26,2,pregen_latency_models/dense_58_26_2b.h5
dense_58_26_4b,58,26,4,pregen_latency_models/dense_58_26_4b.h5
dense_58_26_6b,58,26,6,pregen_latency_models/dense_58_26_6b.h5
dense_58_26_8b,58,26,8,pregen_latency_models/dense_58_26_8b.h5
dense_58_26_10b,58,26,10,pregen_latency_models/dense_58_26_10b.h5
dense_58_26_12b,58,26,12,pregen_latency_models/dense_58_26_12b.h5
dense_58_26_14b,58,26,14,pregen_latency_models/dense_58_26_14b.h5
dense_58_26_16b,58,26,16,pregen_latency_models/dense_58_26_16b.h5
dense_58_28_2b,58,28,2,pregen_latency_models/dense_58_28_2b.h5
dense_58_28_4b,58,28,4,pregen_latency_models/dense_58_28_4b.h5
dense_58_28_6b,58,28,6,pregen_latency_models/dense_58_28_6b.h5
dense_58_28_8b,58,28,8,pregen_latency_models/dense_58_28_8b.h5
dense_58_28_10b,58,28,10,pregen_latency_models/dense_58_28_10b.h5
dense_58_28_12b,58,28,12,pregen_latency_models/dense_58_28_12b.h5
dense_58_28_14b,58,28,14,pregen_latency_models/dense_58_28_14b.h5
dense_58_28_16b,58,28,16,pregen_latency_models/dense_58_28_16b.h5
dense_58_30_2b,58,30,2,pregen_latency_models/dense_58_30_2b.h5
dense_58_30_4b,58,30,4,pregen_latency_models/dense_58_30_4b.h5
dense_58_30_6b,58,30,6,pregen_latency_models/dense_58_30_6b.h5
dense_58_30_8b,58,30,8,pregen_latency_models/dense_58_30_8b.h5
dense_58_30_10b,58,30,10,pregen_latency_models/dense_58_30_10b.h5
dense_58_30_12b,58,30,12,pregen_latency_models/dense_58_30_12b.h5
dense_58_30_14b,58,30,14,pregen_latency_models/dense_58_30_14b.h5
dense_58_30_16b,58,30,16,pregen_latency_models/dense_58_30_16b.h5
dense_58_32_2b,58,32,2,pregen_latency_models/dense_58_32_2b.h5
dense_58_32_4b,58,32,4,pregen_latency_models/dense_58_32_4b.h5
dense_58_32_6b,58,32,6,pregen_latency_models/dense_58_32_6b.h5
dense_58_32_8b,58,32,8,pregen_latency_models/dense_58_32_8b.h5
dense_58_32_10b,58,32,10,pregen_latency_models/dense_58_32_10b.h5
dense_58_32_12b,58,32,12,pregen_latency_models/dense_58_32_12b.h5
dense_58_32_14b,58,32,14,pregen_latency_models/dense_58_32_14b.h5
dense_58_32_16b,58,32,16,pregen_latency_models/dense_58_32_16b.h5
dense_58_34_2b,58,34,2,pregen_latency_models/dense_58_34_2b.h5
dense_58_34_4b,58,34,4,pregen_latency_models/dense_58_34_4b.h5
dense_58_34_6b,58,34,6,pregen_latency_models/dense_58_34_6b.h5
dense_58_34_8b,58,34,8,pregen_latency_models/dense_58_34_8b.h5
