model_name,d_in,d_out,prec,model_file
dense_30_14_14b,30,14,14,pregen_latency_models/dense_30_14_14b.h5
dense_30_14_16b,30,14,16,pregen_latency_models/dense_30_14_16b.h5
dense_30_16_2b,30,16,2,pregen_latency_models/dense_30_16_2b.h5
dense_30_16_4b,30,16,4,pregen_latency_models/dense_30_16_4b.h5
dense_30_16_6b,30,16,6,pregen_latency_models/dense_30_16_6b.h5
dense_30_16_8b,30,16,8,pregen_latency_models/dense_30_16_8b.h5
dense_30_16_10b,30,16,10,pregen_latency_models/dense_30_16_10b.h5
dense_30_16_12b,30,16,12,pregen_latency_models/dense_30_16_12b.h5
dense_30_16_14b,30,16,14,pregen_latency_models/dense_30_16_14b.h5
dense_30_16_16b,30,16,16,pregen_latency_models/dense_30_16_16b.h5
dense_30_18_2b,30,18,2,pregen_latency_models/dense_30_18_2b.h5
dense_30_18_4b,30,18,4,pregen_latency_models/dense_30_18_4b.h5
dense_30_18_6b,30,18,6,pregen_latency_models/dense_30_18_6b.h5
dense_30_18_8b,30,18,8,pregen_latency_models/dense_30_18_8b.h5
dense_30_18_10b,30,18,10,pregen_latency_models/dense_30_18_10b.h5
dense_30_18_12b,30,18,12,pregen_latency_models/dense_30_18_12b.h5
dense_30_18_14b,30,18,14,pregen_latency_models/dense_30_18_14b.h5
dense_30_18_16b,30,18,16,pregen_latency_models/dense_30_18_16b.h5
dense_30_20_2b,30,20,2,pregen_latency_models/dense_30_20_2b.h5
dense_30_20_4b,30,20,4,pregen_latency_models/dense_30_20_4b.h5
dense_30_20_6b,30,20,6,pregen_latency_models/dense_30_20_6b.h5
dense_30_20_8b,30,20,8,pregen_latency_models/dense_30_20_8b.h5
dense_30_20_10b,30,20,10,pregen_latency_models/dense_30_20_10b.h5
dense_30_20_12b,30,20,12,pregen_latency_models/dense_30_20_12b.h5
dense_30_20_14b,30,20,14,pregen_latency_models/dense_30_20_14b.h5
dense_30_20_16b,30,20,16,pregen_latency_models/dense_30_20_16b.h5
dense_30_22_2b,30,22,2,pregen_latency_models/dense_30_22_2b.h5
dense_30_22_4b,30,22,4,pregen_latency_models/dense_30_22_4b.h5
dense_30_22_6b,30,22,6,pregen_latency_models/dense_30_22_6b.h5
dense_30_22_8b,30,22,8,pregen_latency_models/dense_30_22_8b.h5
dense_30_22_10b,30,22,10,pregen_latency_models/dense_30_22_10b.h5
dense_30_22_12b,30,22,12,pregen_latency_models/dense_30_22_12b.h5
dense_30_22_14b,30,22,14,pregen_latency_models/dense_30_22_14b.h5
dense_30_22_16b,30,22,16,pregen_latency_models/dense_30_22_16b.h5
dense_30_24_2b,30,24,2,pregen_latency_models/dense_30_24_2b.h5
dense_30_24_4b,30,24,4,pregen_latency_models/dense_30_24_4b.h5
dense_30_24_6b,30,24,6,pregen_latency_models/dense_30_24_6b.h5
dense_30_24_8b,30,24,8,pregen_latency_models/dense_30_24_8b.h5
dense_30_24_10b,30,24,10,pregen_latency_models/dense_30_24_10b.h5
dense_30_24_12b,30,24,12,pregen_latency_models/dense_30_24_12b.h5
dense_30_24_14b,30,24,14,pregen_latency_models/dense_30_24_14b.h5
dense_30_24_16b,30,24,16,pregen_latency_models/dense_30_24_16b.h5
dense_30_26_2b,30,26,2,pregen_latency_models/dense_30_26_2b.h5
dense_30_26_4b,30,26,4,pregen_latency_models/dense_30_26_4b.h5
dense_30_26_6b,30,26,6,pregen_latency_models/dense_30_26_6b.h5
dense_30_26_8b,30,26,8,pregen_latency_models/dense_30_26_8b.h5
dense_30_26_10b,30,26,10,pregen_latency_models/dense_30_26_10b.h5
dense_30_26_12b,30,26,12,pregen_latency_models/dense_30_26_12b.h5
dense_30_26_14b,30,26,14,pregen_latency_models/dense_30_26_14b.h5
dense_30_26_16b,30,26,16,pregen_latency_models/dense_30_26_16b.h5
dense_30_28_2b,30,28,2,pregen_latency_models/dense_30_28_2b.h5
dense_30_28_4b,30,28,4,pregen_latency_models/dense_30_28_4b.h5
dense_30_28_6b,30,28,6,pregen_latency_models/dense_30_28_6b.h5
dense_30_28_8b,30,28,8,pregen_latency_models/dense_30_28_8b.h5
dense_30_28_10b,30,28,10,pregen_latency_models/dense_30_28_10b.h5
dense_30_28_12b,30,28,12,pregen_latency_models/dense_30_28_12b.h5
dense_30_28_14b,30,28,14,pregen_latency_models/dense_30_28_14b.h5
dense_30_28_16b,30,28,16,pregen_latency_models/dense_30_28_16b.h5
dense_30_30_2b,30,30,2,pregen_latency_models/dense_30_30_2b.h5
dense_30_30_4b,30,30,4,pregen_latency_models/dense_30_30_4b.h5
dense_30_30_6b,30,30,6,pregen_latency_models/dense_30_30_6b.h5
dense_30_30_8b,30,30,8,pregen_latency_models/dense_30_30_8b.h5
