model_name,d_in,d_out,prec,model_file
dense_64_2_6b,64,2,6,pregen_latency_models/dense_64_2_6b.h5
dense_64_2_8b,64,2,8,pregen_latency_models/dense_64_2_8b.h5
dense_64_2_10b,64,2,10,pregen_latency_models/dense_64_2_10b.h5
dense_64_2_12b,64,2,12,pregen_latency_models/dense_64_2_12b.h5
dense_64_2_14b,64,2,14,pregen_latency_models/dense_64_2_14b.h5
dense_64_2_16b,64,2,16,pregen_latency_models/dense_64_2_16b.h5
dense_64_4_2b,64,4,2,pregen_latency_models/dense_64_4_2b.h5
dense_64_4_4b,64,4,4,pregen_latency_models/dense_64_4_4b.h5
dense_64_4_6b,64,4,6,pregen_latency_models/dense_64_4_6b.h5
dense_64_4_8b,64,4,8,pregen_latency_models/dense_64_4_8b.h5
dense_64_4_10b,64,4,10,pregen_latency_models/dense_64_4_10b.h5
dense_64_4_12b,64,4,12,pregen_latency_models/dense_64_4_12b.h5
dense_64_4_14b,64,4,14,pregen_latency_models/dense_64_4_14b.h5
dense_64_4_16b,64,4,16,pregen_latency_models/dense_64_4_16b.h5
dense_64_6_2b,64,6,2,pregen_latency_models/dense_64_6_2b.h5
dense_64_6_4b,64,6,4,pregen_latency_models/dense_64_6_4b.h5
dense_64_6_6b,64,6,6,pregen_latency_models/dense_64_6_6b.h5
dense_64_6_8b,64,6,8,pregen_latency_models/dense_64_6_8b.h5
dense_64_6_10b,64,6,10,pregen_latency_models/dense_64_6_10b.h5
dense_64_6_12b,64,6,12,pregen_latency_models/dense_64_6_12b.h5
dense_64_6_14b,64,6,14,pregen_latency_models/dense_64_6_14b.h5
dense_64_6_16b,64,6,16,pregen_latency_models/dense_64_6_16b.h5
dense_64_8_2b,64,8,2,pregen_latency_models/dense_64_8_2b.h5
dense_64_8_4b,64,8,4,pregen_latency_models/dense_64_8_4b.h5
dense_64_8_6b,64,8,6,pregen_latency_models/dense_64_8_6b.h5
dense_64_8_8b,64,8,8,pregen_latency_models/dense_64_8_8b.h5
dense_64_8_10b,64,8,10,pregen_latency_models/dense_64_8_10b.h5
dense_64_8_12b,64,8,12,pregen_latency_models/dense_64_8_12b.h5
dense_64_8_14b,64,8,14,pregen_latency_models/dense_64_8_14b.h5
dense_64_8_16b,64,8,16,pregen_latency_models/dense_64_8_16b.h5
dense_64_10_2b,64,10,2,pregen_latency_models/dense_64_10_2b.h5
dense_64_10_4b,64,10,4,pregen_latency_models/dense_64_10_4b.h5
dense_64_10_6b,64,10,6,pregen_latency_models/dense_64_10_6b.h5
dense_64_10_8b,64,10,8,pregen_latency_models/dense_64_10_8b.h5
dense_64_10_10b,64,10,10,pregen_latency_models/dense_64_10_10b.h5
dense_64_10_12b,64,10,12,pregen_latency_models/dense_64_10_12b.h5
dense_64_10_14b,64,10,14,pregen_latency_models/dense_64_10_14b.h5
dense_64_10_16b,64,10,16,pregen_latency_models/dense_64_10_16b.h5
dense_64_12_2b,64,12,2,pregen_latency_models/dense_64_12_2b.h5
dense_64_12_4b,64,12,4,pregen_latency_models/dense_64_12_4b.h5
dense_64_12_6b,64,12,6,pregen_latency_models/dense_64_12_6b.h5
dense_64_12_8b,64,12,8,pregen_latency_models/dense_64_12_8b.h5
dense_64_12_10b,64,12,10,pregen_latency_models/dense_64_12_10b.h5
dense_64_12_12b,64,12,12,pregen_latency_models/dense_64_12_12b.h5
dense_64_12_14b,64,12,14,pregen_latency_models/dense_64_12_14b.h5
dense_64_12_16b,64,12,16,pregen_latency_models/dense_64_12_16b.h5
dense_64_14_2b,64,14,2,pregen_latency_models/dense_64_14_2b.h5
dense_64_14_4b,64,14,4,pregen_latency_models/dense_64_14_4b.h5
dense_64_14_6b,64,14,6,pregen_latency_models/dense_64_14_6b.h5
dense_64_14_8b,64,14,8,pregen_latency_models/dense_64_14_8b.h5
dense_64_14_10b,64,14,10,pregen_latency_models/dense_64_14_10b.h5
dense_64_14_12b,64,14,12,pregen_latency_models/dense_64_14_12b.h5
dense_64_14_14b,64,14,14,pregen_latency_models/dense_64_14_14b.h5
dense_64_14_16b,64,14,16,pregen_latency_models/dense_64_14_16b.h5
dense_64_16_2b,64,16,2,pregen_latency_models/dense_64_16_2b.h5
dense_64_16_4b,64,16,4,pregen_latency_models/dense_64_16_4b.h5
dense_64_16_6b,64,16,6,pregen_latency_models/dense_64_16_6b.h5
dense_64_16_8b,64,16,8,pregen_latency_models/dense_64_16_8b.h5
dense_64_16_10b,64,16,10,pregen_latency_models/dense_64_16_10b.h5
dense_64_16_12b,64,16,12,pregen_latency_models/dense_64_16_12b.h5
dense_64_16_14b,64,16,14,pregen_latency_models/dense_64_16_14b.h5
dense_64_16_16b,64,16,16,pregen_latency_models/dense_64_16_16b.h5
