model_name,d_in,d_out,prec,model_file
dense_22_48_8b,22,48,8,pregen_latency_models/dense_22_48_8b.h5
dense_22_48_10b,22,48,10,pregen_latency_models/dense_22_48_10b.h5
dense_22_48_12b,22,48,12,pregen_latency_models/dense_22_48_12b.h5
dense_22_48_14b,22,48,14,pregen_latency_models/dense_22_48_14b.h5
dense_22_48_16b,22,48,16,pregen_latency_models/dense_22_48_16b.h5
dense_22_50_2b,22,50,2,pregen_latency_models/dense_22_50_2b.h5
dense_22_50_4b,22,50,4,pregen_latency_models/dense_22_50_4b.h5
dense_22_50_6b,22,50,6,pregen_latency_models/dense_22_50_6b.h5
dense_22_50_8b,22,50,8,pregen_latency_models/dense_22_50_8b.h5
dense_22_50_10b,22,50,10,pregen_latency_models/dense_22_50_10b.h5
dense_22_50_12b,22,50,12,pregen_latency_models/dense_22_50_12b.h5
dense_22_50_14b,22,50,14,pregen_latency_models/dense_22_50_14b.h5
dense_22_50_16b,22,50,16,pregen_latency_models/dense_22_50_16b.h5
dense_22_52_2b,22,52,2,pregen_latency_models/dense_22_52_2b.h5
dense_22_52_4b,22,52,4,pregen_latency_models/dense_22_52_4b.h5
dense_22_52_6b,22,52,6,pregen_latency_models/dense_22_52_6b.h5
dense_22_52_8b,22,52,8,pregen_latency_models/dense_22_52_8b.h5
dense_22_52_10b,22,52,10,pregen_latency_models/dense_22_52_10b.h5
dense_22_52_12b,22,52,12,pregen_latency_models/dense_22_52_12b.h5
dense_22_52_14b,22,52,14,pregen_latency_models/dense_22_52_14b.h5
dense_22_52_16b,22,52,16,pregen_latency_models/dense_22_52_16b.h5
dense_22_54_2b,22,54,2,pregen_latency_models/dense_22_54_2b.h5
dense_22_54_4b,22,54,4,pregen_latency_models/dense_22_54_4b.h5
dense_22_54_6b,22,54,6,pregen_latency_models/dense_22_54_6b.h5
dense_22_54_8b,22,54,8,pregen_latency_models/dense_22_54_8b.h5
dense_22_54_10b,22,54,10,pregen_latency_models/dense_22_54_10b.h5
dense_22_54_12b,22,54,12,pregen_latency_models/dense_22_54_12b.h5
dense_22_54_14b,22,54,14,pregen_latency_models/dense_22_54_14b.h5
dense_22_54_16b,22,54,16,pregen_latency_models/dense_22_54_16b.h5
dense_22_56_2b,22,56,2,pregen_latency_models/dense_22_56_2b.h5
dense_22_56_4b,22,56,4,pregen_latency_models/dense_22_56_4b.h5
dense_22_56_6b,22,56,6,pregen_latency_models/dense_22_56_6b.h5
dense_22_56_8b,22,56,8,pregen_latency_models/dense_22_56_8b.h5
dense_22_56_10b,22,56,10,pregen_latency_models/dense_22_56_10b.h5
dense_22_56_12b,22,56,12,pregen_latency_models/dense_22_56_12b.h5
dense_22_56_14b,22,56,14,pregen_latency_models/dense_22_56_14b.h5
dense_22_56_16b,22,56,16,pregen_latency_models/dense_22_56_16b.h5
dense_22_58_2b,22,58,2,pregen_latency_models/dense_22_58_2b.h5
dense_22_58_4b,22,58,4,pregen_latency_models/dense_22_58_4b.h5
dense_22_58_6b,22,58,6,pregen_latency_models/dense_22_58_6b.h5
dense_22_58_8b,22,58,8,pregen_latency_models/dense_22_58_8b.h5
dense_22_58_10b,22,58,10,pregen_latency_models/dense_22_58_10b.h5
dense_22_58_12b,22,58,12,pregen_latency_models/dense_22_58_12b.h5
dense_22_58_14b,22,58,14,pregen_latency_models/dense_22_58_14b.h5
dense_22_58_16b,22,58,16,pregen_latency_models/dense_22_58_16b.h5
dense_22_60_2b,22,60,2,pregen_latency_models/dense_22_60_2b.h5
dense_22_60_4b,22,60,4,pregen_latency_models/dense_22_60_4b.h5
dense_22_60_6b,22,60,6,pregen_latency_models/dense_22_60_6b.h5
dense_22_60_8b,22,60,8,pregen_latency_models/dense_22_60_8b.h5
dense_22_60_10b,22,60,10,pregen_latency_models/dense_22_60_10b.h5
dense_22_60_12b,22,60,12,pregen_latency_models/dense_22_60_12b.h5
dense_22_60_14b,22,60,14,pregen_latency_models/dense_22_60_14b.h5
dense_22_60_16b,22,60,16,pregen_latency_models/dense_22_60_16b.h5
