model_name,d_in,d_out,prec,model_file
dense_18_48_10b,18,48,10,pregen_latency_models/dense_18_48_10b.h5
dense_18_48_12b,18,48,12,pregen_latency_models/dense_18_48_12b.h5
dense_18_48_14b,18,48,14,pregen_latency_models/dense_18_48_14b.h5
dense_18_48_16b,18,48,16,pregen_latency_models/dense_18_48_16b.h5
dense_18_50_2b,18,50,2,pregen_latency_models/dense_18_50_2b.h5
dense_18_50_4b,18,50,4,pregen_latency_models/dense_18_50_4b.h5
dense_18_50_6b,18,50,6,pregen_latency_models/dense_18_50_6b.h5
dense_18_50_8b,18,50,8,pregen_latency_models/dense_18_50_8b.h5
dense_18_50_10b,18,50,10,pregen_latency_models/dense_18_50_10b.h5
dense_18_50_12b,18,50,12,pregen_latency_models/dense_18_50_12b.h5
dense_18_50_14b,18,50,14,pregen_latency_models/dense_18_50_14b.h5
dense_18_50_16b,18,50,16,pregen_latency_models/dense_18_50_16b.h5
dense_18_52_2b,18,52,2,pregen_latency_models/dense_18_52_2b.h5
dense_18_52_4b,18,52,4,pregen_latency_models/dense_18_52_4b.h5
dense_18_52_6b,18,52,6,pregen_latency_models/dense_18_52_6b.h5
dense_18_52_8b,18,52,8,pregen_latency_models/dense_18_52_8b.h5
dense_18_52_10b,18,52,10,pregen_latency_models/dense_18_52_10b.h5
dense_18_52_12b,18,52,12,pregen_latency_models/dense_18_52_12b.h5
dense_18_52_14b,18,52,14,pregen_latency_models/dense_18_52_14b.h5
dense_18_52_16b,18,52,16,pregen_latency_models/dense_18_52_16b.h5
dense_18_54_2b,18,54,2,pregen_latency_models/dense_18_54_2b.h5
dense_18_54_4b,18,54,4,pregen_latency_models/dense_18_54_4b.h5
dense_18_54_6b,18,54,6,pregen_latency_models/dense_18_54_6b.h5
dense_18_54_8b,18,54,8,pregen_latency_models/dense_18_54_8b.h5
dense_18_54_10b,18,54,10,pregen_latency_models/dense_18_54_10b.h5
dense_18_54_12b,18,54,12,pregen_latency_models/dense_18_54_12b.h5
dense_18_54_14b,18,54,14,pregen_latency_models/dense_18_54_14b.h5
dense_18_54_16b,18,54,16,pregen_latency_models/dense_18_54_16b.h5
dense_18_56_2b,18,56,2,pregen_latency_models/dense_18_56_2b.h5
dense_18_56_4b,18,56,4,pregen_latency_models/dense_18_56_4b.h5
dense_18_56_6b,18,56,6,pregen_latency_models/dense_18_56_6b.h5
dense_18_56_8b,18,56,8,pregen_latency_models/dense_18_56_8b.h5
dense_18_56_10b,18,56,10,pregen_latency_models/dense_18_56_10b.h5
dense_18_56_12b,18,56,12,pregen_latency_models/dense_18_56_12b.h5
dense_18_56_14b,18,56,14,pregen_latency_models/dense_18_56_14b.h5
dense_18_56_16b,18,56,16,pregen_latency_models/dense_18_56_16b.h5
dense_18_58_2b,18,58,2,pregen_latency_models/dense_18_58_2b.h5
dense_18_58_4b,18,58,4,pregen_latency_models/dense_18_58_4b.h5
dense_18_58_6b,18,58,6,pregen_latency_models/dense_18_58_6b.h5
dense_18_58_8b,18,58,8,pregen_latency_models/dense_18_58_8b.h5
dense_18_58_10b,18,58,10,pregen_latency_models/dense_18_58_10b.h5
dense_18_58_12b,18,58,12,pregen_latency_models/dense_18_58_12b.h5
dense_18_58_14b,18,58,14,pregen_latency_models/dense_18_58_14b.h5
dense_18_58_16b,18,58,16,pregen_latency_models/dense_18_58_16b.h5
dense_18_60_2b,18,60,2,pregen_latency_models/dense_18_60_2b.h5
dense_18_60_4b,18,60,4,pregen_latency_models/dense_18_60_4b.h5
dense_18_60_6b,18,60,6,pregen_latency_models/dense_18_60_6b.h5
dense_18_60_8b,18,60,8,pregen_latency_models/dense_18_60_8b.h5
dense_18_60_10b,18,60,10,pregen_latency_models/dense_18_60_10b.h5
dense_18_60_12b,18,60,12,pregen_latency_models/dense_18_60_12b.h5
dense_18_60_14b,18,60,14,pregen_latency_models/dense_18_60_14b.h5
dense_18_60_16b,18,60,16,pregen_latency_models/dense_18_60_16b.h5
dense_18_62_2b,18,62,2,pregen_latency_models/dense_18_62_2b.h5
dense_18_62_4b,18,62,4,pregen_latency_models/dense_18_62_4b.h5
dense_18_62_6b,18,62,6,pregen_latency_models/dense_18_62_6b.h5
dense_18_62_8b,18,62,8,pregen_latency_models/dense_18_62_8b.h5
dense_18_62_10b,18,62,10,pregen_latency_models/dense_18_62_10b.h5
dense_18_62_12b,18,62,12,pregen_latency_models/dense_18_62_12b.h5
dense_18_62_14b,18,62,14,pregen_latency_models/dense_18_62_14b.h5
dense_18_62_16b,18,62,16,pregen_latency_models/dense_18_62_16b.h5
dense_18_64_2b,18,64,2,pregen_latency_models/dense_18_64_2b.h5
dense_18_64_4b,18,64,4,pregen_latency_models/dense_18_64_4b.h5
dense_18_64_6b,18,64,6,pregen_latency_models/dense_18_64_6b.h5
dense_18_64_8b,18,64,8,pregen_latency_models/dense_18_64_8b.h5
