model_name,d_in,d_out,prec,model_file
dense_54_44_14b,54,44,14,pregen_latency_models/dense_54_44_14b.h5
dense_54_44_16b,54,44,16,pregen_latency_models/dense_54_44_16b.h5
dense_54_46_2b,54,46,2,pregen_latency_models/dense_54_46_2b.h5
dense_54_46_4b,54,46,4,pregen_latency_models/dense_54_46_4b.h5
dense_54_46_6b,54,46,6,pregen_latency_models/dense_54_46_6b.h5
dense_54_46_8b,54,46,8,pregen_latency_models/dense_54_46_8b.h5
dense_54_46_10b,54,46,10,pregen_latency_models/dense_54_46_10b.h5
dense_54_46_12b,54,46,12,pregen_latency_models/dense_54_46_12b.h5
dense_54_46_14b,54,46,14,pregen_latency_models/dense_54_46_14b.h5
dense_54_46_16b,54,46,16,pregen_latency_models/dense_54_46_16b.h5
dense_54_48_2b,54,48,2,pregen_latency_models/dense_54_48_2b.h5
dense_54_48_4b,54,48,4,pregen_latency_models/dense_54_48_4b.h5
dense_54_48_6b,54,48,6,pregen_latency_models/dense_54_48_6b.h5
dense_54_48_8b,54,48,8,pregen_latency_models/dense_54_48_8b.h5
dense_54_48_10b,54,48,10,pregen_latency_models/dense_54_48_10b.h5
dense_54_48_12b,54,48,12,pregen_latency_models/dense_54_48_12b.h5
dense_54_48_14b,54,48,14,pregen_latency_models/dense_54_48_14b.h5
dense_54_48_16b,54,48,16,pregen_latency_models/dense_54_48_16b.h5
dense_54_50_2b,54,50,2,pregen_latency_models/dense_54_50_2b.h5
dense_54_50_4b,54,50,4,pregen_latency_models/dense_54_50_4b.h5
dense_54_50_6b,54,50,6,pregen_latency_models/dense_54_50_6b.h5
dense_54_50_8b,54,50,8,pregen_latency_models/dense_54_50_8b.h5
dense_54_50_10b,54,50,10,pregen_latency_models/dense_54_50_10b.h5
dense_54_50_12b,54,50,12,pregen_latency_models/dense_54_50_12b.h5
dense_54_50_14b,54,50,14,pregen_latency_models/dense_54_50_14b.h5
dense_54_50_16b,54,50,16,pregen_latency_models/dense_54_50_16b.h5
dense_54_52_2b,54,52,2,pregen_latency_models/dense_54_52_2b.h5
dense_54_52_4b,54,52,4,pregen_latency_models/dense_54_52_4b.h5
dense_54_52_6b,54,52,6,pregen_latency_models/dense_54_52_6b.h5
dense_54_52_8b,54,52,8,pregen_latency_models/dense_54_52_8b.h5
dense_54_52_10b,54,52,10,pregen_latency_models/dense_54_52_10b.h5
dense_54_52_12b,54,52,12,pregen_latency_models/dense_54_52_12b.h5
dense_54_52_14b,54,52,14,pregen_latency_models/dense_54_52_14b.h5
dense_54_52_16b,54,52,16,pregen_latency_models/dense_54_52_16b.h5
dense_54_54_2b,54,54,2,pregen_latency_models/dense_54_54_2b.h5
dense_54_54_4b,54,54,4,pregen_latency_models/dense_54_54_4b.h5
dense_54_54_6b,54,54,6,pregen_latency_models/dense_54_54_6b.h5
dense_54_54_8b,54,54,8,pregen_latency_models/dense_54_54_8b.h5
dense_54_54_10b,54,54,10,pregen_latency_models/dense_54_54_10b.h5
dense_54_54_12b,54,54,12,pregen_latency_models/dense_54_54_12b.h5
dense_54_54_14b,54,54,14,pregen_latency_models/dense_54_54_14b.h5
dense_54_54_16b,54,54,16,pregen_latency_models/dense_54_54_16b.h5
dense_54_56_2b,54,56,2,pregen_latency_models/dense_54_56_2b.h5
dense_54_56_4b,54,56,4,pregen_latency_models/dense_54_56_4b.h5
dense_54_56_6b,54,56,6,pregen_latency_models/dense_54_56_6b.h5
dense_54_56_8b,54,56,8,pregen_latency_models/dense_54_56_8b.h5
dense_54_56_10b,54,56,10,pregen_latency_models/dense_54_56_10b.h5
dense_54_56_12b,54,56,12,pregen_latency_models/dense_54_56_12b.h5
dense_54_56_14b,54,56,14,pregen_latency_models/dense_54_56_14b.h5
dense_54_56_16b,54,56,16,pregen_latency_models/dense_54_56_16b.h5
dense_54_58_2b,54,58,2,pregen_latency_models/dense_54_58_2b.h5
dense_54_58_4b,54,58,4,pregen_latency_models/dense_54_58_4b.h5
dense_54_58_6b,54,58,6,pregen_latency_models/dense_54_58_6b.h5
dense_54_58_8b,54,58,8,pregen_latency_models/dense_54_58_8b.h5
dense_54_58_10b,54,58,10,pregen_latency_models/dense_54_58_10b.h5
dense_54_58_12b,54,58,12,pregen_latency_models/dense_54_58_12b.h5
dense_54_58_14b,54,58,14,pregen_latency_models/dense_54_58_14b.h5
dense_54_58_16b,54,58,16,pregen_latency_models/dense_54_58_16b.h5
dense_54_60_2b,54,60,2,pregen_latency_models/dense_54_60_2b.h5
dense_54_60_4b,54,60,4,pregen_latency_models/dense_54_60_4b.h5
dense_54_60_6b,54,60,6,pregen_latency_models/dense_54_60_6b.h5
dense_54_60_8b,54,60,8,pregen_latency_models/dense_54_60_8b.h5
dense_54_60_10b,54,60,10,pregen_latency_models/dense_54_60_10b.h5
dense_54_60_12b,54,60,12,pregen_latency_models/dense_54_60_12b.h5
dense_54_60_14b,54,60,14,pregen_latency_models/dense_54_60_14b.h5
dense_54_60_16b,54,60,16,pregen_latency_models/dense_54_60_16b.h5
dense_54_62_2b,54,62,2,pregen_latency_models/dense_54_62_2b.h5
dense_54_62_4b,54,62,4,pregen_latency_models/dense_54_62_4b.h5
dense_54_62_6b,54,62,6,pregen_latency_models/dense_54_62_6b.h5
dense_54_62_8b,54,62,8,pregen_latency_models/dense_54_62_8b.h5
