model_name,d_in,d_out,prec,model_file
dense_32_36_10b,32,36,10,pregen_latency_models/dense_32_36_10b.h5
dense_32_36_12b,32,36,12,pregen_latency_models/dense_32_36_12b.h5
dense_32_36_14b,32,36,14,pregen_latency_models/dense_32_36_14b.h5
dense_32_36_16b,32,36,16,pregen_latency_models/dense_32_36_16b.h5
dense_32_38_2b,32,38,2,pregen_latency_models/dense_32_38_2b.h5
dense_32_38_4b,32,38,4,pregen_latency_models/dense_32_38_4b.h5
dense_32_38_6b,32,38,6,pregen_latency_models/dense_32_38_6b.h5
dense_32_38_8b,32,38,8,pregen_latency_models/dense_32_38_8b.h5
dense_32_38_10b,32,38,10,pregen_latency_models/dense_32_38_10b.h5
dense_32_38_12b,32,38,12,pregen_latency_models/dense_32_38_12b.h5
dense_32_38_14b,32,38,14,pregen_latency_models/dense_32_38_14b.h5
dense_32_38_16b,32,38,16,pregen_latency_models/dense_32_38_16b.h5
dense_32_40_2b,32,40,2,pregen_latency_models/dense_32_40_2b.h5
dense_32_40_4b,32,40,4,pregen_latency_models/dense_32_40_4b.h5
dense_32_40_6b,32,40,6,pregen_latency_models/dense_32_40_6b.h5
dense_32_40_8b,32,40,8,pregen_latency_models/dense_32_40_8b.h5
dense_32_40_10b,32,40,10,pregen_latency_models/dense_32_40_10b.h5
dense_32_40_12b,32,40,12,pregen_latency_models/dense_32_40_12b.h5
dense_32_40_14b,32,40,14,pregen_latency_models/dense_32_40_14b.h5
dense_32_40_16b,32,40,16,pregen_latency_models/dense_32_40_16b.h5
