model_name,config_str,input_size,d_out1,d_out2,d_out3,prec,model_file
dense_16_128_40_112_12b,16_128_40_112,16,128,40,112,12,pregen_3layer_models/dense_16_128_40_112_12b.h5
dense_16_128_40_120_12b,16_128_40_120,16,128,40,120,12,pregen_3layer_models/dense_16_128_40_120_12b.h5
dense_16_128_40_128_12b,16_128_40_128,16,128,40,128,12,pregen_3layer_models/dense_16_128_40_128_12b.h5
dense_16_128_48_8_12b,16_128_48_8,16,128,48,8,12,pregen_3layer_models/dense_16_128_48_8_12b.h5
dense_16_128_48_16_12b,16_128_48_16,16,128,48,16,12,pregen_3layer_models/dense_16_128_48_16_12b.h5
dense_16_128_48_24_12b,16_128_48_24,16,128,48,24,12,pregen_3layer_models/dense_16_128_48_24_12b.h5
dense_16_128_48_32_12b,16_128_48_32,16,128,48,32,12,pregen_3layer_models/dense_16_128_48_32_12b.h5
dense_16_128_48_40_12b,16_128_48_40,16,128,48,40,12,pregen_3layer_models/dense_16_128_48_40_12b.h5
dense_16_128_48_48_12b,16_128_48_48,16,128,48,48,12,pregen_3layer_models/dense_16_128_48_48_12b.h5
dense_16_128_48_56_12b,16_128_48_56,16,128,48,56,12,pregen_3layer_models/dense_16_128_48_56_12b.h5
dense_16_128_48_64_12b,16_128_48_64,16,128,48,64,12,pregen_3layer_models/dense_16_128_48_64_12b.h5
dense_16_128_48_72_12b,16_128_48_72,16,128,48,72,12,pregen_3layer_models/dense_16_128_48_72_12b.h5
dense_16_128_48_80_12b,16_128_48_80,16,128,48,80,12,pregen_3layer_models/dense_16_128_48_80_12b.h5
dense_16_128_48_88_12b,16_128_48_88,16,128,48,88,12,pregen_3layer_models/dense_16_128_48_88_12b.h5
dense_16_128_48_96_12b,16_128_48_96,16,128,48,96,12,pregen_3layer_models/dense_16_128_48_96_12b.h5
dense_16_128_48_104_12b,16_128_48_104,16,128,48,104,12,pregen_3layer_models/dense_16_128_48_104_12b.h5
dense_16_128_48_112_12b,16_128_48_112,16,128,48,112,12,pregen_3layer_models/dense_16_128_48_112_12b.h5
dense_16_128_48_120_12b,16_128_48_120,16,128,48,120,12,pregen_3layer_models/dense_16_128_48_120_12b.h5
dense_16_128_48_128_12b,16_128_48_128,16,128,48,128,12,pregen_3layer_models/dense_16_128_48_128_12b.h5
dense_16_128_56_8_12b,16_128_56_8,16,128,56,8,12,pregen_3layer_models/dense_16_128_56_8_12b.h5
dense_16_128_56_16_12b,16_128_56_16,16,128,56,16,12,pregen_3layer_models/dense_16_128_56_16_12b.h5
dense_16_128_56_24_12b,16_128_56_24,16,128,56,24,12,pregen_3layer_models/dense_16_128_56_24_12b.h5
dense_16_128_56_32_12b,16_128_56_32,16,128,56,32,12,pregen_3layer_models/dense_16_128_56_32_12b.h5
dense_16_128_56_40_12b,16_128_56_40,16,128,56,40,12,pregen_3layer_models/dense_16_128_56_40_12b.h5
dense_16_128_56_48_12b,16_128_56_48,16,128,56,48,12,pregen_3layer_models/dense_16_128_56_48_12b.h5
dense_16_128_56_56_12b,16_128_56_56,16,128,56,56,12,pregen_3layer_models/dense_16_128_56_56_12b.h5
dense_16_128_56_64_12b,16_128_56_64,16,128,56,64,12,pregen_3layer_models/dense_16_128_56_64_12b.h5
dense_16_128_56_72_12b,16_128_56_72,16,128,56,72,12,pregen_3layer_models/dense_16_128_56_72_12b.h5
dense_16_128_56_80_12b,16_128_56_80,16,128,56,80,12,pregen_3layer_models/dense_16_128_56_80_12b.h5
dense_16_128_56_88_12b,16_128_56_88,16,128,56,88,12,pregen_3layer_models/dense_16_128_56_88_12b.h5
dense_16_128_56_96_12b,16_128_56_96,16,128,56,96,12,pregen_3layer_models/dense_16_128_56_96_12b.h5
dense_16_128_56_104_12b,16_128_56_104,16,128,56,104,12,pregen_3layer_models/dense_16_128_56_104_12b.h5
dense_16_128_56_112_12b,16_128_56_112,16,128,56,112,12,pregen_3layer_models/dense_16_128_56_112_12b.h5
dense_16_128_56_120_12b,16_128_56_120,16,128,56,120,12,pregen_3layer_models/dense_16_128_56_120_12b.h5
dense_16_128_56_128_12b,16_128_56_128,16,128,56,128,12,pregen_3layer_models/dense_16_128_56_128_12b.h5
dense_16_128_64_8_12b,16_128_64_8,16,128,64,8,12,pregen_3layer_models/dense_16_128_64_8_12b.h5
dense_16_128_64_16_12b,16_128_64_16,16,128,64,16,12,pregen_3layer_models/dense_16_128_64_16_12b.h5
dense_16_128_64_24_12b,16_128_64_24,16,128,64,24,12,pregen_3layer_models/dense_16_128_64_24_12b.h5
dense_16_128_64_32_12b,16_128_64_32,16,128,64,32,12,pregen_3layer_models/dense_16_128_64_32_12b.h5
dense_16_128_64_40_12b,16_128_64_40,16,128,64,40,12,pregen_3layer_models/dense_16_128_64_40_12b.h5
dense_16_128_64_48_12b,16_128_64_48,16,128,64,48,12,pregen_3layer_models/dense_16_128_64_48_12b.h5
dense_16_128_64_56_12b,16_128_64_56,16,128,64,56,12,pregen_3layer_models/dense_16_128_64_56_12b.h5
dense_16_128_64_64_12b,16_128_64_64,16,128,64,64,12,pregen_3layer_models/dense_16_128_64_64_12b.h5
dense_16_128_64_72_12b,16_128_64_72,16,128,64,72,12,pregen_3layer_models/dense_16_128_64_72_12b.h5
dense_16_128_64_80_12b,16_128_64_80,16,128,64,80,12,pregen_3layer_models/dense_16_128_64_80_12b.h5
dense_16_128_64_88_12b,16_128_64_88,16,128,64,88,12,pregen_3layer_models/dense_16_128_64_88_12b.h5
dense_16_128_64_96_12b,16_128_64_96,16,128,64,96,12,pregen_3layer_models/dense_16_128_64_96_12b.h5
dense_16_128_64_104_12b,16_128_64_104,16,128,64,104,12,pregen_3layer_models/dense_16_128_64_104_12b.h5
dense_16_128_64_112_12b,16_128_64_112,16,128,64,112,12,pregen_3layer_models/dense_16_128_64_112_12b.h5
dense_16_128_64_120_12b,16_128_64_120,16,128,64,120,12,pregen_3layer_models/dense_16_128_64_120_12b.h5
dense_16_128_64_128_12b,16_128_64_128,16,128,64,128,12,pregen_3layer_models/dense_16_128_64_128_12b.h5
dense_16_128_72_8_12b,16_128_72_8,16,128,72,8,12,pregen_3layer_models/dense_16_128_72_8_12b.h5
dense_16_128_72_16_12b,16_128_72_16,16,128,72,16,12,pregen_3layer_models/dense_16_128_72_16_12b.h5
dense_16_128_72_24_12b,16_128_72_24,16,128,72,24,12,pregen_3layer_models/dense_16_128_72_24_12b.h5
dense_16_128_72_32_12b,16_128_72_32,16,128,72,32,12,pregen_3layer_models/dense_16_128_72_32_12b.h5
dense_16_128_72_40_12b,16_128_72_40,16,128,72,40,12,pregen_3layer_models/dense_16_128_72_40_12b.h5
dense_16_128_72_48_12b,16_128_72_48,16,128,72,48,12,pregen_3layer_models/dense_16_128_72_48_12b.h5
dense_16_128_72_56_12b,16_128_72_56,16,128,72,56,12,pregen_3layer_models/dense_16_128_72_56_12b.h5
dense_16_128_72_64_12b,16_128_72_64,16,128,72,64,12,pregen_3layer_models/dense_16_128_72_64_12b.h5
dense_16_128_72_72_12b,16_128_72_72,16,128,72,72,12,pregen_3layer_models/dense_16_128_72_72_12b.h5
dense_16_128_72_80_12b,16_128_72_80,16,128,72,80,12,pregen_3layer_models/dense_16_128_72_80_12b.h5
dense_16_128_72_88_12b,16_128_72_88,16,128,72,88,12,pregen_3layer_models/dense_16_128_72_88_12b.h5
dense_16_128_72_96_12b,16_128_72_96,16,128,72,96,12,pregen_3layer_models/dense_16_128_72_96_12b.h5
dense_16_128_72_104_12b,16_128_72_104,16,128,72,104,12,pregen_3layer_models/dense_16_128_72_104_12b.h5
dense_16_128_72_112_12b,16_128_72_112,16,128,72,112,12,pregen_3layer_models/dense_16_128_72_112_12b.h5
dense_16_128_72_120_12b,16_128_72_120,16,128,72,120,12,pregen_3layer_models/dense_16_128_72_120_12b.h5
dense_16_128_72_128_12b,16_128_72_128,16,128,72,128,12,pregen_3layer_models/dense_16_128_72_128_12b.h5
dense_16_128_80_8_12b,16_128_80_8,16,128,80,8,12,pregen_3layer_models/dense_16_128_80_8_12b.h5
dense_16_128_80_16_12b,16_128_80_16,16,128,80,16,12,pregen_3layer_models/dense_16_128_80_16_12b.h5
dense_16_128_80_24_12b,16_128_80_24,16,128,80,24,12,pregen_3layer_models/dense_16_128_80_24_12b.h5
dense_16_128_80_32_12b,16_128_80_32,16,128,80,32,12,pregen_3layer_models/dense_16_128_80_32_12b.h5
dense_16_128_80_40_12b,16_128_80_40,16,128,80,40,12,pregen_3layer_models/dense_16_128_80_40_12b.h5
dense_16_128_80_48_12b,16_128_80_48,16,128,80,48,12,pregen_3layer_models/dense_16_128_80_48_12b.h5
dense_16_128_80_56_12b,16_128_80_56,16,128,80,56,12,pregen_3layer_models/dense_16_128_80_56_12b.h5
dense_16_128_80_64_12b,16_128_80_64,16,128,80,64,12,pregen_3layer_models/dense_16_128_80_64_12b.h5
dense_16_128_80_72_12b,16_128_80_72,16,128,80,72,12,pregen_3layer_models/dense_16_128_80_72_12b.h5
dense_16_128_80_80_12b,16_128_80_80,16,128,80,80,12,pregen_3layer_models/dense_16_128_80_80_12b.h5
dense_16_128_80_88_12b,16_128_80_88,16,128,80,88,12,pregen_3layer_models/dense_16_128_80_88_12b.h5
dense_16_128_80_96_12b,16_128_80_96,16,128,80,96,12,pregen_3layer_models/dense_16_128_80_96_12b.h5
dense_16_128_80_104_12b,16_128_80_104,16,128,80,104,12,pregen_3layer_models/dense_16_128_80_104_12b.h5
dense_16_128_80_112_12b,16_128_80_112,16,128,80,112,12,pregen_3layer_models/dense_16_128_80_112_12b.h5
dense_16_128_80_120_12b,16_128_80_120,16,128,80,120,12,pregen_3layer_models/dense_16_128_80_120_12b.h5
dense_16_128_80_128_12b,16_128_80_128,16,128,80,128,12,pregen_3layer_models/dense_16_128_80_128_12b.h5
dense_16_128_88_8_12b,16_128_88_8,16,128,88,8,12,pregen_3layer_models/dense_16_128_88_8_12b.h5
dense_16_128_88_16_12b,16_128_88_16,16,128,88,16,12,pregen_3layer_models/dense_16_128_88_16_12b.h5
dense_16_128_88_24_12b,16_128_88_24,16,128,88,24,12,pregen_3layer_models/dense_16_128_88_24_12b.h5
dense_16_128_88_32_12b,16_128_88_32,16,128,88,32,12,pregen_3layer_models/dense_16_128_88_32_12b.h5
dense_16_128_88_40_12b,16_128_88_40,16,128,88,40,12,pregen_3layer_models/dense_16_128_88_40_12b.h5
dense_16_128_88_48_12b,16_128_88_48,16,128,88,48,12,pregen_3layer_models/dense_16_128_88_48_12b.h5
dense_16_128_88_56_12b,16_128_88_56,16,128,88,56,12,pregen_3layer_models/dense_16_128_88_56_12b.h5
dense_16_128_88_64_12b,16_128_88_64,16,128,88,64,12,pregen_3layer_models/dense_16_128_88_64_12b.h5
dense_16_128_88_72_12b,16_128_88_72,16,128,88,72,12,pregen_3layer_models/dense_16_128_88_72_12b.h5
dense_16_128_88_80_12b,16_128_88_80,16,128,88,80,12,pregen_3layer_models/dense_16_128_88_80_12b.h5
dense_16_128_88_88_12b,16_128_88_88,16,128,88,88,12,pregen_3layer_models/dense_16_128_88_88_12b.h5
dense_16_128_88_96_12b,16_128_88_96,16,128,88,96,12,pregen_3layer_models/dense_16_128_88_96_12b.h5
dense_16_128_88_104_12b,16_128_88_104,16,128,88,104,12,pregen_3layer_models/dense_16_128_88_104_12b.h5
dense_16_128_88_112_12b,16_128_88_112,16,128,88,112,12,pregen_3layer_models/dense_16_128_88_112_12b.h5
dense_16_128_88_120_12b,16_128_88_120,16,128,88,120,12,pregen_3layer_models/dense_16_128_88_120_12b.h5
dense_16_128_88_128_12b,16_128_88_128,16,128,88,128,12,pregen_3layer_models/dense_16_128_88_128_12b.h5
dense_16_128_96_8_12b,16_128_96_8,16,128,96,8,12,pregen_3layer_models/dense_16_128_96_8_12b.h5
dense_16_128_96_16_12b,16_128_96_16,16,128,96,16,12,pregen_3layer_models/dense_16_128_96_16_12b.h5
dense_16_128_96_24_12b,16_128_96_24,16,128,96,24,12,pregen_3layer_models/dense_16_128_96_24_12b.h5
dense_16_128_96_32_12b,16_128_96_32,16,128,96,32,12,pregen_3layer_models/dense_16_128_96_32_12b.h5
dense_16_128_96_40_12b,16_128_96_40,16,128,96,40,12,pregen_3layer_models/dense_16_128_96_40_12b.h5
dense_16_128_96_48_12b,16_128_96_48,16,128,96,48,12,pregen_3layer_models/dense_16_128_96_48_12b.h5
dense_16_128_96_56_12b,16_128_96_56,16,128,96,56,12,pregen_3layer_models/dense_16_128_96_56_12b.h5
dense_16_128_96_64_12b,16_128_96_64,16,128,96,64,12,pregen_3layer_models/dense_16_128_96_64_12b.h5
dense_16_128_96_72_12b,16_128_96_72,16,128,96,72,12,pregen_3layer_models/dense_16_128_96_72_12b.h5
dense_16_128_96_80_12b,16_128_96_80,16,128,96,80,12,pregen_3layer_models/dense_16_128_96_80_12b.h5
dense_16_128_96_88_12b,16_128_96_88,16,128,96,88,12,pregen_3layer_models/dense_16_128_96_88_12b.h5
dense_16_128_96_96_12b,16_128_96_96,16,128,96,96,12,pregen_3layer_models/dense_16_128_96_96_12b.h5
dense_16_128_96_104_12b,16_128_96_104,16,128,96,104,12,pregen_3layer_models/dense_16_128_96_104_12b.h5
dense_16_128_96_112_12b,16_128_96_112,16,128,96,112,12,pregen_3layer_models/dense_16_128_96_112_12b.h5
dense_16_128_96_120_12b,16_128_96_120,16,128,96,120,12,pregen_3layer_models/dense_16_128_96_120_12b.h5
dense_16_128_96_128_12b,16_128_96_128,16,128,96,128,12,pregen_3layer_models/dense_16_128_96_128_12b.h5
dense_16_128_104_8_12b,16_128_104_8,16,128,104,8,12,pregen_3layer_models/dense_16_128_104_8_12b.h5
dense_16_128_104_16_12b,16_128_104_16,16,128,104,16,12,pregen_3layer_models/dense_16_128_104_16_12b.h5
dense_16_128_104_24_12b,16_128_104_24,16,128,104,24,12,pregen_3layer_models/dense_16_128_104_24_12b.h5
dense_16_128_104_32_12b,16_128_104_32,16,128,104,32,12,pregen_3layer_models/dense_16_128_104_32_12b.h5
dense_16_128_104_40_12b,16_128_104_40,16,128,104,40,12,pregen_3layer_models/dense_16_128_104_40_12b.h5
dense_16_128_104_48_12b,16_128_104_48,16,128,104,48,12,pregen_3layer_models/dense_16_128_104_48_12b.h5
dense_16_128_104_56_12b,16_128_104_56,16,128,104,56,12,pregen_3layer_models/dense_16_128_104_56_12b.h5
dense_16_128_104_64_12b,16_128_104_64,16,128,104,64,12,pregen_3layer_models/dense_16_128_104_64_12b.h5
dense_16_128_104_72_12b,16_128_104_72,16,128,104,72,12,pregen_3layer_models/dense_16_128_104_72_12b.h5
dense_16_128_104_80_12b,16_128_104_80,16,128,104,80,12,pregen_3layer_models/dense_16_128_104_80_12b.h5
dense_16_128_104_88_12b,16_128_104_88,16,128,104,88,12,pregen_3layer_models/dense_16_128_104_88_12b.h5
dense_16_128_104_96_12b,16_128_104_96,16,128,104,96,12,pregen_3layer_models/dense_16_128_104_96_12b.h5
dense_16_128_104_104_12b,16_128_104_104,16,128,104,104,12,pregen_3layer_models/dense_16_128_104_104_12b.h5
dense_16_128_104_112_12b,16_128_104_112,16,128,104,112,12,pregen_3layer_models/dense_16_128_104_112_12b.h5
dense_16_128_104_120_12b,16_128_104_120,16,128,104,120,12,pregen_3layer_models/dense_16_128_104_120_12b.h5
dense_16_128_104_128_12b,16_128_104_128,16,128,104,128,12,pregen_3layer_models/dense_16_128_104_128_12b.h5
dense_16_128_112_8_12b,16_128_112_8,16,128,112,8,12,pregen_3layer_models/dense_16_128_112_8_12b.h5
dense_16_128_112_16_12b,16_128_112_16,16,128,112,16,12,pregen_3layer_models/dense_16_128_112_16_12b.h5
dense_16_128_112_24_12b,16_128_112_24,16,128,112,24,12,pregen_3layer_models/dense_16_128_112_24_12b.h5
dense_16_128_112_32_12b,16_128_112_32,16,128,112,32,12,pregen_3layer_models/dense_16_128_112_32_12b.h5
dense_16_128_112_40_12b,16_128_112_40,16,128,112,40,12,pregen_3layer_models/dense_16_128_112_40_12b.h5
dense_16_128_112_48_12b,16_128_112_48,16,128,112,48,12,pregen_3layer_models/dense_16_128_112_48_12b.h5
dense_16_128_112_56_12b,16_128_112_56,16,128,112,56,12,pregen_3layer_models/dense_16_128_112_56_12b.h5
dense_16_128_112_64_12b,16_128_112_64,16,128,112,64,12,pregen_3layer_models/dense_16_128_112_64_12b.h5
dense_16_128_112_72_12b,16_128_112_72,16,128,112,72,12,pregen_3layer_models/dense_16_128_112_72_12b.h5
dense_16_128_112_80_12b,16_128_112_80,16,128,112,80,12,pregen_3layer_models/dense_16_128_112_80_12b.h5
dense_16_128_112_88_12b,16_128_112_88,16,128,112,88,12,pregen_3layer_models/dense_16_128_112_88_12b.h5
dense_16_128_112_96_12b,16_128_112_96,16,128,112,96,12,pregen_3layer_models/dense_16_128_112_96_12b.h5
dense_16_128_112_104_12b,16_128_112_104,16,128,112,104,12,pregen_3layer_models/dense_16_128_112_104_12b.h5
dense_16_128_112_112_12b,16_128_112_112,16,128,112,112,12,pregen_3layer_models/dense_16_128_112_112_12b.h5
dense_16_128_112_120_12b,16_128_112_120,16,128,112,120,12,pregen_3layer_models/dense_16_128_112_120_12b.h5
dense_16_128_112_128_12b,16_128_112_128,16,128,112,128,12,pregen_3layer_models/dense_16_128_112_128_12b.h5
dense_16_128_120_8_12b,16_128_120_8,16,128,120,8,12,pregen_3layer_models/dense_16_128_120_8_12b.h5
dense_16_128_120_16_12b,16_128_120_16,16,128,120,16,12,pregen_3layer_models/dense_16_128_120_16_12b.h5
dense_16_128_120_24_12b,16_128_120_24,16,128,120,24,12,pregen_3layer_models/dense_16_128_120_24_12b.h5
dense_16_128_120_32_12b,16_128_120_32,16,128,120,32,12,pregen_3layer_models/dense_16_128_120_32_12b.h5
dense_16_128_120_40_12b,16_128_120_40,16,128,120,40,12,pregen_3layer_models/dense_16_128_120_40_12b.h5
dense_16_128_120_48_12b,16_128_120_48,16,128,120,48,12,pregen_3layer_models/dense_16_128_120_48_12b.h5
dense_16_128_120_56_12b,16_128_120_56,16,128,120,56,12,pregen_3layer_models/dense_16_128_120_56_12b.h5
dense_16_128_120_64_12b,16_128_120_64,16,128,120,64,12,pregen_3layer_models/dense_16_128_120_64_12b.h5
dense_16_128_120_72_12b,16_128_120_72,16,128,120,72,12,pregen_3layer_models/dense_16_128_120_72_12b.h5
dense_16_128_120_80_12b,16_128_120_80,16,128,120,80,12,pregen_3layer_models/dense_16_128_120_80_12b.h5
dense_16_128_120_88_12b,16_128_120_88,16,128,120,88,12,pregen_3layer_models/dense_16_128_120_88_12b.h5
dense_16_128_120_96_12b,16_128_120_96,16,128,120,96,12,pregen_3layer_models/dense_16_128_120_96_12b.h5
dense_16_128_120_104_12b,16_128_120_104,16,128,120,104,12,pregen_3layer_models/dense_16_128_120_104_12b.h5
dense_16_128_120_112_12b,16_128_120_112,16,128,120,112,12,pregen_3layer_models/dense_16_128_120_112_12b.h5
dense_16_128_120_120_12b,16_128_120_120,16,128,120,120,12,pregen_3layer_models/dense_16_128_120_120_12b.h5
dense_16_128_120_128_12b,16_128_120_128,16,128,120,128,12,pregen_3layer_models/dense_16_128_120_128_12b.h5
dense_16_128_128_8_12b,16_128_128_8,16,128,128,8,12,pregen_3layer_models/dense_16_128_128_8_12b.h5
dense_16_128_128_16_12b,16_128_128_16,16,128,128,16,12,pregen_3layer_models/dense_16_128_128_16_12b.h5
dense_16_128_128_24_12b,16_128_128_24,16,128,128,24,12,pregen_3layer_models/dense_16_128_128_24_12b.h5
dense_16_128_128_32_12b,16_128_128_32,16,128,128,32,12,pregen_3layer_models/dense_16_128_128_32_12b.h5
dense_16_128_128_40_12b,16_128_128_40,16,128,128,40,12,pregen_3layer_models/dense_16_128_128_40_12b.h5
dense_16_128_128_48_12b,16_128_128_48,16,128,128,48,12,pregen_3layer_models/dense_16_128_128_48_12b.h5
dense_16_128_128_56_12b,16_128_128_56,16,128,128,56,12,pregen_3layer_models/dense_16_128_128_56_12b.h5
dense_16_128_128_64_12b,16_128_128_64,16,128,128,64,12,pregen_3layer_models/dense_16_128_128_64_12b.h5
dense_16_128_128_72_12b,16_128_128_72,16,128,128,72,12,pregen_3layer_models/dense_16_128_128_72_12b.h5
dense_16_128_128_80_12b,16_128_128_80,16,128,128,80,12,pregen_3layer_models/dense_16_128_128_80_12b.h5
dense_16_128_128_88_12b,16_128_128_88,16,128,128,88,12,pregen_3layer_models/dense_16_128_128_88_12b.h5
dense_16_128_128_96_12b,16_128_128_96,16,128,128,96,12,pregen_3layer_models/dense_16_128_128_96_12b.h5
dense_16_128_128_104_12b,16_128_128_104,16,128,128,104,12,pregen_3layer_models/dense_16_128_128_104_12b.h5
dense_16_128_128_112_12b,16_128_128_112,16,128,128,112,12,pregen_3layer_models/dense_16_128_128_112_12b.h5
dense_16_128_128_120_12b,16_128_128_120,16,128,128,120,12,pregen_3layer_models/dense_16_128_128_120_12b.h5
dense_16_128_128_128_12b,16_128_128_128,16,128,128,128,12,pregen_3layer_models/dense_16_128_128_128_12b.h5
dense_16_8_8_8_16b,16_8_8_8,16,8,8,8,16,pregen_3layer_models/dense_16_8_8_8_16b.h5
dense_16_8_8_16_16b,16_8_8_16,16,8,8,16,16,pregen_3layer_models/dense_16_8_8_16_16b.h5
dense_16_8_8_24_16b,16_8_8_24,16,8,8,24,16,pregen_3layer_models/dense_16_8_8_24_16b.h5
dense_16_8_8_32_16b,16_8_8_32,16,8,8,32,16,pregen_3layer_models/dense_16_8_8_32_16b.h5
dense_16_8_8_40_16b,16_8_8_40,16,8,8,40,16,pregen_3layer_models/dense_16_8_8_40_16b.h5
dense_16_8_8_48_16b,16_8_8_48,16,8,8,48,16,pregen_3layer_models/dense_16_8_8_48_16b.h5
dense_16_8_8_56_16b,16_8_8_56,16,8,8,56,16,pregen_3layer_models/dense_16_8_8_56_16b.h5
dense_16_8_8_64_16b,16_8_8_64,16,8,8,64,16,pregen_3layer_models/dense_16_8_8_64_16b.h5
dense_16_8_8_72_16b,16_8_8_72,16,8,8,72,16,pregen_3layer_models/dense_16_8_8_72_16b.h5
dense_16_8_8_80_16b,16_8_8_80,16,8,8,80,16,pregen_3layer_models/dense_16_8_8_80_16b.h5
dense_16_8_8_88_16b,16_8_8_88,16,8,8,88,16,pregen_3layer_models/dense_16_8_8_88_16b.h5
dense_16_8_8_96_16b,16_8_8_96,16,8,8,96,16,pregen_3layer_models/dense_16_8_8_96_16b.h5
dense_16_8_8_104_16b,16_8_8_104,16,8,8,104,16,pregen_3layer_models/dense_16_8_8_104_16b.h5
dense_16_8_8_112_16b,16_8_8_112,16,8,8,112,16,pregen_3layer_models/dense_16_8_8_112_16b.h5
dense_16_8_8_120_16b,16_8_8_120,16,8,8,120,16,pregen_3layer_models/dense_16_8_8_120_16b.h5
dense_16_8_8_128_16b,16_8_8_128,16,8,8,128,16,pregen_3layer_models/dense_16_8_8_128_16b.h5
dense_16_8_16_8_16b,16_8_16_8,16,8,16,8,16,pregen_3layer_models/dense_16_8_16_8_16b.h5
dense_16_8_16_16_16b,16_8_16_16,16,8,16,16,16,pregen_3layer_models/dense_16_8_16_16_16b.h5
dense_16_8_16_24_16b,16_8_16_24,16,8,16,24,16,pregen_3layer_models/dense_16_8_16_24_16b.h5
dense_16_8_16_32_16b,16_8_16_32,16,8,16,32,16,pregen_3layer_models/dense_16_8_16_32_16b.h5
dense_16_8_16_40_16b,16_8_16_40,16,8,16,40,16,pregen_3layer_models/dense_16_8_16_40_16b.h5
dense_16_8_16_48_16b,16_8_16_48,16,8,16,48,16,pregen_3layer_models/dense_16_8_16_48_16b.h5
dense_16_8_16_56_16b,16_8_16_56,16,8,16,56,16,pregen_3layer_models/dense_16_8_16_56_16b.h5
dense_16_8_16_64_16b,16_8_16_64,16,8,16,64,16,pregen_3layer_models/dense_16_8_16_64_16b.h5
dense_16_8_16_72_16b,16_8_16_72,16,8,16,72,16,pregen_3layer_models/dense_16_8_16_72_16b.h5
dense_16_8_16_80_16b,16_8_16_80,16,8,16,80,16,pregen_3layer_models/dense_16_8_16_80_16b.h5
dense_16_8_16_88_16b,16_8_16_88,16,8,16,88,16,pregen_3layer_models/dense_16_8_16_88_16b.h5
dense_16_8_16_96_16b,16_8_16_96,16,8,16,96,16,pregen_3layer_models/dense_16_8_16_96_16b.h5
dense_16_8_16_104_16b,16_8_16_104,16,8,16,104,16,pregen_3layer_models/dense_16_8_16_104_16b.h5
dense_16_8_16_112_16b,16_8_16_112,16,8,16,112,16,pregen_3layer_models/dense_16_8_16_112_16b.h5
dense_16_8_16_120_16b,16_8_16_120,16,8,16,120,16,pregen_3layer_models/dense_16_8_16_120_16b.h5
dense_16_8_16_128_16b,16_8_16_128,16,8,16,128,16,pregen_3layer_models/dense_16_8_16_128_16b.h5
dense_16_8_24_8_16b,16_8_24_8,16,8,24,8,16,pregen_3layer_models/dense_16_8_24_8_16b.h5
dense_16_8_24_16_16b,16_8_24_16,16,8,24,16,16,pregen_3layer_models/dense_16_8_24_16_16b.h5
dense_16_8_24_24_16b,16_8_24_24,16,8,24,24,16,pregen_3layer_models/dense_16_8_24_24_16b.h5
dense_16_8_24_32_16b,16_8_24_32,16,8,24,32,16,pregen_3layer_models/dense_16_8_24_32_16b.h5
dense_16_8_24_40_16b,16_8_24_40,16,8,24,40,16,pregen_3layer_models/dense_16_8_24_40_16b.h5
dense_16_8_24_48_16b,16_8_24_48,16,8,24,48,16,pregen_3layer_models/dense_16_8_24_48_16b.h5
dense_16_8_24_56_16b,16_8_24_56,16,8,24,56,16,pregen_3layer_models/dense_16_8_24_56_16b.h5
dense_16_8_24_64_16b,16_8_24_64,16,8,24,64,16,pregen_3layer_models/dense_16_8_24_64_16b.h5
dense_16_8_24_72_16b,16_8_24_72,16,8,24,72,16,pregen_3layer_models/dense_16_8_24_72_16b.h5
dense_16_8_24_80_16b,16_8_24_80,16,8,24,80,16,pregen_3layer_models/dense_16_8_24_80_16b.h5
dense_16_8_24_88_16b,16_8_24_88,16,8,24,88,16,pregen_3layer_models/dense_16_8_24_88_16b.h5
dense_16_8_24_96_16b,16_8_24_96,16,8,24,96,16,pregen_3layer_models/dense_16_8_24_96_16b.h5
dense_16_8_24_104_16b,16_8_24_104,16,8,24,104,16,pregen_3layer_models/dense_16_8_24_104_16b.h5
dense_16_8_24_112_16b,16_8_24_112,16,8,24,112,16,pregen_3layer_models/dense_16_8_24_112_16b.h5
dense_16_8_24_120_16b,16_8_24_120,16,8,24,120,16,pregen_3layer_models/dense_16_8_24_120_16b.h5
dense_16_8_24_128_16b,16_8_24_128,16,8,24,128,16,pregen_3layer_models/dense_16_8_24_128_16b.h5
dense_16_8_32_8_16b,16_8_32_8,16,8,32,8,16,pregen_3layer_models/dense_16_8_32_8_16b.h5
dense_16_8_32_16_16b,16_8_32_16,16,8,32,16,16,pregen_3layer_models/dense_16_8_32_16_16b.h5
dense_16_8_32_24_16b,16_8_32_24,16,8,32,24,16,pregen_3layer_models/dense_16_8_32_24_16b.h5
dense_16_8_32_32_16b,16_8_32_32,16,8,32,32,16,pregen_3layer_models/dense_16_8_32_32_16b.h5
dense_16_8_32_40_16b,16_8_32_40,16,8,32,40,16,pregen_3layer_models/dense_16_8_32_40_16b.h5
dense_16_8_32_48_16b,16_8_32_48,16,8,32,48,16,pregen_3layer_models/dense_16_8_32_48_16b.h5
dense_16_8_32_56_16b,16_8_32_56,16,8,32,56,16,pregen_3layer_models/dense_16_8_32_56_16b.h5
dense_16_8_32_64_16b,16_8_32_64,16,8,32,64,16,pregen_3layer_models/dense_16_8_32_64_16b.h5
dense_16_8_32_72_16b,16_8_32_72,16,8,32,72,16,pregen_3layer_models/dense_16_8_32_72_16b.h5
