model_name,d_in,d_out,prec,model_file,rf,strategy,hls_synth_success,TargetClockPeriod_hls,EstimatedClockPeriod_hls,BestLatency_hls,WorstLatency_hls,IntervalMin_hls,IntervalMax_hls,FF_hls,LUT_hls,BRAM_18K_hls,DSP_hls,URAM_hls,AvailableBRAM_18K_hls,AvailableDSP_hls,AvailableFF_hls,AvailableLUT_hls,AvailableURAM_hls
dense_96_96_4b,96,96,4,pregen_models/dense_96_96_4b.h5,576,latency,False,,,,,,,,,,,,,,,,
dense_96_96_4b,96,96,4,pregen_models/dense_96_96_4b.h5,1152,latency,False,,,,,,,,,,,,,,,,
dense_96_96_6b,96,96,6,pregen_models/dense_96_96_6b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_96_6b,96,96,6,pregen_models/dense_96_96_6b.h5,576,latency,False,,,,,,,,,,,,,,,,
dense_96_96_6b,96,96,6,pregen_models/dense_96_96_6b.h5,1152,latency,False,,,,,,,,,,,,,,,,
dense_96_96_8b,96,96,8,pregen_models/dense_96_96_8b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_96_8b,96,96,8,pregen_models/dense_96_96_8b.h5,576,latency,False,,,,,,,,,,,,,,,,
dense_96_96_8b,96,96,8,pregen_models/dense_96_96_8b.h5,1152,latency,False,,,,,,,,,,,,,,,,
dense_96_96_10b,96,96,10,pregen_models/dense_96_96_10b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_96_10b,96,96,10,pregen_models/dense_96_96_10b.h5,576,latency,False,,,,,,,,,,,,,,,,
dense_96_96_10b,96,96,10,pregen_models/dense_96_96_10b.h5,1152,latency,False,,,,,,,,,,,,,,,,
dense_96_96_12b,96,96,12,pregen_models/dense_96_96_12b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_96_12b,96,96,12,pregen_models/dense_96_96_12b.h5,576,latency,False,,,,,,,,,,,,,,,,
dense_96_96_12b,96,96,12,pregen_models/dense_96_96_12b.h5,1152,latency,False,,,,,,,,,,,,,,,,
dense_96_96_14b,96,96,14,pregen_models/dense_96_96_14b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_96_14b,96,96,14,pregen_models/dense_96_96_14b.h5,576,latency,False,,,,,,,,,,,,,,,,
dense_96_96_14b,96,96,14,pregen_models/dense_96_96_14b.h5,1152,latency,False,,,,,,,,,,,,,,,,
dense_96_128_2b,96,128,2,pregen_models/dense_96_128_2b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_128_2b,96,128,2,pregen_models/dense_96_128_2b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_128_2b,96,128,2,pregen_models/dense_96_128_2b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_128_4b,96,128,4,pregen_models/dense_96_128_4b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_128_4b,96,128,4,pregen_models/dense_96_128_4b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_128_4b,96,128,4,pregen_models/dense_96_128_4b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_128_6b,96,128,6,pregen_models/dense_96_128_6b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_128_6b,96,128,6,pregen_models/dense_96_128_6b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_128_6b,96,128,6,pregen_models/dense_96_128_6b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_128_8b,96,128,8,pregen_models/dense_96_128_8b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_128_8b,96,128,8,pregen_models/dense_96_128_8b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_128_8b,96,128,8,pregen_models/dense_96_128_8b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_128_10b,96,128,10,pregen_models/dense_96_128_10b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_128_10b,96,128,10,pregen_models/dense_96_128_10b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_128_10b,96,128,10,pregen_models/dense_96_128_10b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_128_12b,96,128,12,pregen_models/dense_96_128_12b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_128_12b,96,128,12,pregen_models/dense_96_128_12b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_128_12b,96,128,12,pregen_models/dense_96_128_12b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_128_14b,96,128,14,pregen_models/dense_96_128_14b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_128_14b,96,128,14,pregen_models/dense_96_128_14b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_128_14b,96,128,14,pregen_models/dense_96_128_14b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_160_2b,96,160,2,pregen_models/dense_96_160_2b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_160_2b,96,160,2,pregen_models/dense_96_160_2b.h5,480,latency,False,,,,,,,,,,,,,,,,
dense_96_160_2b,96,160,2,pregen_models/dense_96_160_2b.h5,960,latency,False,,,,,,,,,,,,,,,,
dense_96_160_4b,96,160,4,pregen_models/dense_96_160_4b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_160_4b,96,160,4,pregen_models/dense_96_160_4b.h5,480,latency,False,,,,,,,,,,,,,,,,
dense_96_160_4b,96,160,4,pregen_models/dense_96_160_4b.h5,960,latency,False,,,,,,,,,,,,,,,,
dense_96_160_6b,96,160,6,pregen_models/dense_96_160_6b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_160_6b,96,160,6,pregen_models/dense_96_160_6b.h5,480,latency,False,,,,,,,,,,,,,,,,
dense_96_160_6b,96,160,6,pregen_models/dense_96_160_6b.h5,960,latency,False,,,,,,,,,,,,,,,,
dense_96_160_8b,96,160,8,pregen_models/dense_96_160_8b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_160_8b,96,160,8,pregen_models/dense_96_160_8b.h5,480,latency,False,,,,,,,,,,,,,,,,
dense_96_160_8b,96,160,8,pregen_models/dense_96_160_8b.h5,960,latency,False,,,,,,,,,,,,,,,,
dense_96_160_10b,96,160,10,pregen_models/dense_96_160_10b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_160_10b,96,160,10,pregen_models/dense_96_160_10b.h5,480,latency,False,,,,,,,,,,,,,,,,
dense_96_160_10b,96,160,10,pregen_models/dense_96_160_10b.h5,960,latency,False,,,,,,,,,,,,,,,,
dense_96_160_12b,96,160,12,pregen_models/dense_96_160_12b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_160_12b,96,160,12,pregen_models/dense_96_160_12b.h5,480,latency,False,,,,,,,,,,,,,,,,
dense_96_160_12b,96,160,12,pregen_models/dense_96_160_12b.h5,960,latency,False,,,,,,,,,,,,,,,,
dense_96_160_14b,96,160,14,pregen_models/dense_96_160_14b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_160_14b,96,160,14,pregen_models/dense_96_160_14b.h5,480,latency,False,,,,,,,,,,,,,,,,
dense_96_160_14b,96,160,14,pregen_models/dense_96_160_14b.h5,960,latency,False,,,,,,,,,,,,,,,,
dense_96_192_2b,96,192,2,pregen_models/dense_96_192_2b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_192_2b,96,192,2,pregen_models/dense_96_192_2b.h5,576,latency,False,,,,,,,,,,,,,,,,
dense_96_192_2b,96,192,2,pregen_models/dense_96_192_2b.h5,1152,latency,False,,,,,,,,,,,,,,,,
dense_96_192_4b,96,192,4,pregen_models/dense_96_192_4b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_192_4b,96,192,4,pregen_models/dense_96_192_4b.h5,576,latency,False,,,,,,,,,,,,,,,,
dense_96_192_4b,96,192,4,pregen_models/dense_96_192_4b.h5,1152,latency,False,,,,,,,,,,,,,,,,
dense_96_192_6b,96,192,6,pregen_models/dense_96_192_6b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_192_6b,96,192,6,pregen_models/dense_96_192_6b.h5,576,latency,False,,,,,,,,,,,,,,,,
dense_96_192_6b,96,192,6,pregen_models/dense_96_192_6b.h5,1152,latency,False,,,,,,,,,,,,,,,,
dense_96_192_8b,96,192,8,pregen_models/dense_96_192_8b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_192_8b,96,192,8,pregen_models/dense_96_192_8b.h5,576,latency,False,,,,,,,,,,,,,,,,
dense_96_192_8b,96,192,8,pregen_models/dense_96_192_8b.h5,1152,latency,False,,,,,,,,,,,,,,,,
dense_96_192_10b,96,192,10,pregen_models/dense_96_192_10b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_192_10b,96,192,10,pregen_models/dense_96_192_10b.h5,576,latency,False,,,,,,,,,,,,,,,,
dense_96_192_10b,96,192,10,pregen_models/dense_96_192_10b.h5,1152,latency,False,,,,,,,,,,,,,,,,
dense_96_192_12b,96,192,12,pregen_models/dense_96_192_12b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_192_12b,96,192,12,pregen_models/dense_96_192_12b.h5,576,latency,False,,,,,,,,,,,,,,,,
dense_96_192_12b,96,192,12,pregen_models/dense_96_192_12b.h5,1152,latency,False,,,,,,,,,,,,,,,,
dense_96_192_14b,96,192,14,pregen_models/dense_96_192_14b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_192_14b,96,192,14,pregen_models/dense_96_192_14b.h5,576,latency,False,,,,,,,,,,,,,,,,
dense_96_192_14b,96,192,14,pregen_models/dense_96_192_14b.h5,1152,latency,False,,,,,,,,,,,,,,,,
dense_96_224_2b,96,224,2,pregen_models/dense_96_224_2b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_224_2b,96,224,2,pregen_models/dense_96_224_2b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_224_2b,96,224,2,pregen_models/dense_96_224_2b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_224_4b,96,224,4,pregen_models/dense_96_224_4b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_224_4b,96,224,4,pregen_models/dense_96_224_4b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_224_4b,96,224,4,pregen_models/dense_96_224_4b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_224_6b,96,224,6,pregen_models/dense_96_224_6b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_224_6b,96,224,6,pregen_models/dense_96_224_6b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_224_6b,96,224,6,pregen_models/dense_96_224_6b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_224_8b,96,224,8,pregen_models/dense_96_224_8b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_224_8b,96,224,8,pregen_models/dense_96_224_8b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_224_8b,96,224,8,pregen_models/dense_96_224_8b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_224_10b,96,224,10,pregen_models/dense_96_224_10b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_224_10b,96,224,10,pregen_models/dense_96_224_10b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_224_10b,96,224,10,pregen_models/dense_96_224_10b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_224_12b,96,224,12,pregen_models/dense_96_224_12b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_224_12b,96,224,12,pregen_models/dense_96_224_12b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_224_12b,96,224,12,pregen_models/dense_96_224_12b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_224_14b,96,224,14,pregen_models/dense_96_224_14b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_224_14b,96,224,14,pregen_models/dense_96_224_14b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_224_14b,96,224,14,pregen_models/dense_96_224_14b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_256_2b,96,256,2,pregen_models/dense_96_256_2b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_256_2b,96,256,2,pregen_models/dense_96_256_2b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_256_2b,96,256,2,pregen_models/dense_96_256_2b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_256_4b,96,256,4,pregen_models/dense_96_256_4b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_256_4b,96,256,4,pregen_models/dense_96_256_4b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_256_4b,96,256,4,pregen_models/dense_96_256_4b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_256_6b,96,256,6,pregen_models/dense_96_256_6b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_256_6b,96,256,6,pregen_models/dense_96_256_6b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_256_6b,96,256,6,pregen_models/dense_96_256_6b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_256_8b,96,256,8,pregen_models/dense_96_256_8b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_256_8b,96,256,8,pregen_models/dense_96_256_8b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_256_8b,96,256,8,pregen_models/dense_96_256_8b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_256_10b,96,256,10,pregen_models/dense_96_256_10b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_256_10b,96,256,10,pregen_models/dense_96_256_10b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_256_10b,96,256,10,pregen_models/dense_96_256_10b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_256_12b,96,256,12,pregen_models/dense_96_256_12b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_256_12b,96,256,12,pregen_models/dense_96_256_12b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_256_12b,96,256,12,pregen_models/dense_96_256_12b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_256_14b,96,256,14,pregen_models/dense_96_256_14b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_256_14b,96,256,14,pregen_models/dense_96_256_14b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_256_14b,96,256,14,pregen_models/dense_96_256_14b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_128_32_2b,128,32,2,pregen_models/dense_128_32_2b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_32_2b,128,32,2,pregen_models/dense_128_32_2b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_32_2b,128,32,2,pregen_models/dense_128_32_2b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_32_4b,128,32,4,pregen_models/dense_128_32_4b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_32_4b,128,32,4,pregen_models/dense_128_32_4b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_32_4b,128,32,4,pregen_models/dense_128_32_4b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_32_6b,128,32,6,pregen_models/dense_128_32_6b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_32_6b,128,32,6,pregen_models/dense_128_32_6b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_32_6b,128,32,6,pregen_models/dense_128_32_6b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_32_8b,128,32,8,pregen_models/dense_128_32_8b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_32_8b,128,32,8,pregen_models/dense_128_32_8b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_32_8b,128,32,8,pregen_models/dense_128_32_8b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_32_10b,128,32,10,pregen_models/dense_128_32_10b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_32_10b,128,32,10,pregen_models/dense_128_32_10b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_32_10b,128,32,10,pregen_models/dense_128_32_10b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_32_12b,128,32,12,pregen_models/dense_128_32_12b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_32_12b,128,32,12,pregen_models/dense_128_32_12b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_32_12b,128,32,12,pregen_models/dense_128_32_12b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_32_14b,128,32,14,pregen_models/dense_128_32_14b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_32_14b,128,32,14,pregen_models/dense_128_32_14b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_32_14b,128,32,14,pregen_models/dense_128_32_14b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_64_2b,128,64,2,pregen_models/dense_128_64_2b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_64_2b,128,64,2,pregen_models/dense_128_64_2b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_64_2b,128,64,2,pregen_models/dense_128_64_2b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_64_4b,128,64,4,pregen_models/dense_128_64_4b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_64_4b,128,64,4,pregen_models/dense_128_64_4b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_64_4b,128,64,4,pregen_models/dense_128_64_4b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_64_6b,128,64,6,pregen_models/dense_128_64_6b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_64_6b,128,64,6,pregen_models/dense_128_64_6b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_64_6b,128,64,6,pregen_models/dense_128_64_6b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_64_8b,128,64,8,pregen_models/dense_128_64_8b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_64_8b,128,64,8,pregen_models/dense_128_64_8b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_64_8b,128,64,8,pregen_models/dense_128_64_8b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_64_10b,128,64,10,pregen_models/dense_128_64_10b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_64_10b,128,64,10,pregen_models/dense_128_64_10b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_64_10b,128,64,10,pregen_models/dense_128_64_10b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_64_12b,128,64,12,pregen_models/dense_128_64_12b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_64_12b,128,64,12,pregen_models/dense_128_64_12b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_64_12b,128,64,12,pregen_models/dense_128_64_12b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_64_14b,128,64,14,pregen_models/dense_128_64_14b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_64_14b,128,64,14,pregen_models/dense_128_64_14b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_64_14b,128,64,14,pregen_models/dense_128_64_14b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_96_2b,128,96,2,pregen_models/dense_128_96_2b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_96_2b,128,96,2,pregen_models/dense_128_96_2b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_96_2b,128,96,2,pregen_models/dense_128_96_2b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_96_4b,128,96,4,pregen_models/dense_128_96_4b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_96_4b,128,96,4,pregen_models/dense_128_96_4b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_96_4b,128,96,4,pregen_models/dense_128_96_4b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_96_6b,128,96,6,pregen_models/dense_128_96_6b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_96_6b,128,96,6,pregen_models/dense_128_96_6b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_96_6b,128,96,6,pregen_models/dense_128_96_6b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_96_8b,128,96,8,pregen_models/dense_128_96_8b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_96_8b,128,96,8,pregen_models/dense_128_96_8b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_96_8b,128,96,8,pregen_models/dense_128_96_8b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_96_10b,128,96,10,pregen_models/dense_128_96_10b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_96_10b,128,96,10,pregen_models/dense_128_96_10b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_96_10b,128,96,10,pregen_models/dense_128_96_10b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_96_12b,128,96,12,pregen_models/dense_128_96_12b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_96_12b,128,96,12,pregen_models/dense_128_96_12b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_96_12b,128,96,12,pregen_models/dense_128_96_12b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_96_14b,128,96,14,pregen_models/dense_128_96_14b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_96_14b,128,96,14,pregen_models/dense_128_96_14b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_96_14b,128,96,14,pregen_models/dense_128_96_14b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_128_2b,128,128,2,pregen_models/dense_128_128_2b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_128_2b,128,128,2,pregen_models/dense_128_128_2b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_128_2b,128,128,2,pregen_models/dense_128_128_2b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_128_4b,128,128,4,pregen_models/dense_128_128_4b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_128_4b,128,128,4,pregen_models/dense_128_128_4b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_128_4b,128,128,4,pregen_models/dense_128_128_4b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_128_6b,128,128,6,pregen_models/dense_128_128_6b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_128_6b,128,128,6,pregen_models/dense_128_128_6b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_128_6b,128,128,6,pregen_models/dense_128_128_6b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_128_8b,128,128,8,pregen_models/dense_128_128_8b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_128_8b,128,128,8,pregen_models/dense_128_128_8b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_128_8b,128,128,8,pregen_models/dense_128_128_8b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_128_10b,128,128,10,pregen_models/dense_128_128_10b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_128_10b,128,128,10,pregen_models/dense_128_128_10b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_128_10b,128,128,10,pregen_models/dense_128_128_10b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_128_12b,128,128,12,pregen_models/dense_128_128_12b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_128_12b,128,128,12,pregen_models/dense_128_128_12b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_128_12b,128,128,12,pregen_models/dense_128_128_12b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_128_14b,128,128,14,pregen_models/dense_128_128_14b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_128_14b,128,128,14,pregen_models/dense_128_128_14b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_128_14b,128,128,14,pregen_models/dense_128_128_14b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_160_2b,128,160,2,pregen_models/dense_128_160_2b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_160_2b,128,160,2,pregen_models/dense_128_160_2b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_160_2b,128,160,2,pregen_models/dense_128_160_2b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_160_4b,128,160,4,pregen_models/dense_128_160_4b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_160_4b,128,160,4,pregen_models/dense_128_160_4b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_160_4b,128,160,4,pregen_models/dense_128_160_4b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_160_6b,128,160,6,pregen_models/dense_128_160_6b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_160_6b,128,160,6,pregen_models/dense_128_160_6b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_160_6b,128,160,6,pregen_models/dense_128_160_6b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_160_8b,128,160,8,pregen_models/dense_128_160_8b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_160_8b,128,160,8,pregen_models/dense_128_160_8b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_160_8b,128,160,8,pregen_models/dense_128_160_8b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_160_10b,128,160,10,pregen_models/dense_128_160_10b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_160_10b,128,160,10,pregen_models/dense_128_160_10b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_160_10b,128,160,10,pregen_models/dense_128_160_10b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_160_12b,128,160,12,pregen_models/dense_128_160_12b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_160_12b,128,160,12,pregen_models/dense_128_160_12b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_160_12b,128,160,12,pregen_models/dense_128_160_12b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_160_14b,128,160,14,pregen_models/dense_128_160_14b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_160_14b,128,160,14,pregen_models/dense_128_160_14b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_160_14b,128,160,14,pregen_models/dense_128_160_14b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_192_2b,128,192,2,pregen_models/dense_128_192_2b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_192_2b,128,192,2,pregen_models/dense_128_192_2b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_192_2b,128,192,2,pregen_models/dense_128_192_2b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_192_4b,128,192,4,pregen_models/dense_128_192_4b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_192_4b,128,192,4,pregen_models/dense_128_192_4b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_192_4b,128,192,4,pregen_models/dense_128_192_4b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_192_6b,128,192,6,pregen_models/dense_128_192_6b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_128_192_6b,128,192,6,pregen_models/dense_128_192_6b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_128_192_6b,128,192,6,pregen_models/dense_128_192_6b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_128_192_8b,128,192,8,pregen_models/dense_128_192_8b.h5,1,latency,False,,,,,,,,,,,,,,,,
