model_name,d_in,d_out,prec,model_file,rf,strategy,hls_synth_success,TargetClockPeriod_hls,EstimatedClockPeriod_hls,BestLatency_hls,WorstLatency_hls,IntervalMin_hls,IntervalMax_hls,FF_hls,LUT_hls,BRAM_18K_hls,DSP_hls,URAM_hls,AvailableBRAM_18K_hls,AvailableDSP_hls,AvailableFF_hls,AvailableLUT_hls,AvailableURAM_hls
dense_64_256_12b,64,256,12,pregen_models/dense_64_256_12b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_64_256_12b,64,256,12,pregen_models/dense_64_256_12b.h5,512,resource,True,5.0,3.691,513.0,514.0,512.0,512.0,4715.0,57183.0,12.0,32.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_64_256_12b,64,256,12,pregen_models/dense_64_256_12b.h5,1024,resource,True,5.0,3.691,1025.0,1026.0,1024.0,1024.0,4462.0,35024.0,12.0,16.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_64_256_14b,64,256,14,pregen_models/dense_64_256_14b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_64_256_14b,64,256,14,pregen_models/dense_64_256_14b.h5,512,resource,True,5.0,3.691,513.0,514.0,512.0,512.0,4715.0,57183.0,14.0,32.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_64_256_14b,64,256,14,pregen_models/dense_64_256_14b.h5,1024,resource,True,5.0,3.691,1025.0,1026.0,1024.0,1024.0,4462.0,35024.0,14.0,16.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_32_2b,96,32,2,pregen_models/dense_96_32_2b.h5,1,resource,True,5.0,4.27,1.0,1.0,2.0,2.0,899.0,28525.0,0.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_32_2b,96,32,2,pregen_models/dense_96_32_2b.h5,384,resource,True,5.0,3.381,385.0,386.0,384.0,384.0,653.0,9957.0,1.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_32_2b,96,32,2,pregen_models/dense_96_32_2b.h5,768,resource,True,5.0,3.362,769.0,770.0,768.0,768.0,646.0,9222.0,2.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_32_4b,96,32,4,pregen_models/dense_96_32_4b.h5,1,resource,True,5.0,4.35,1.0,1.0,2.0,2.0,899.0,35189.0,0.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_32_4b,96,32,4,pregen_models/dense_96_32_4b.h5,384,resource,True,5.0,3.381,385.0,386.0,384.0,384.0,667.0,9957.0,1.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_32_4b,96,32,4,pregen_models/dense_96_32_4b.h5,768,resource,True,5.0,3.362,769.0,770.0,768.0,768.0,652.0,9222.0,2.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_32_6b,96,32,6,pregen_models/dense_96_32_6b.h5,1,resource,True,5.0,4.362,1.0,1.0,2.0,2.0,5065.0,71467.0,0.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_32_6b,96,32,6,pregen_models/dense_96_32_6b.h5,384,resource,True,5.0,3.691,385.0,386.0,384.0,384.0,748.0,9922.0,2.0,7.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_32_6b,96,32,6,pregen_models/dense_96_32_6b.h5,768,resource,True,5.0,3.691,769.0,770.0,768.0,768.0,685.0,9207.0,3.0,3.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_32_8b,96,32,8,pregen_models/dense_96_32_8b.h5,1,resource,True,5.0,4.351,1.0,1.0,2.0,2.0,9543.0,98360.0,0.0,420.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_32_8b,96,32,8,pregen_models/dense_96_32_8b.h5,384,resource,True,5.0,3.691,385.0,386.0,384.0,384.0,748.0,9917.0,2.0,8.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_32_8b,96,32,8,pregen_models/dense_96_32_8b.h5,768,resource,True,5.0,3.691,769.0,770.0,768.0,768.0,685.0,9202.0,3.0,4.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_32_10b,96,32,10,pregen_models/dense_96_32_10b.h5,1,resource,True,5.0,4.32,1.0,1.0,2.0,2.0,21308.0,87473.0,0.0,1658.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_32_10b,96,32,10,pregen_models/dense_96_32_10b.h5,384,resource,True,5.0,3.691,385.0,386.0,384.0,384.0,748.0,9917.0,3.0,8.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_32_10b,96,32,10,pregen_models/dense_96_32_10b.h5,768,resource,True,5.0,3.691,769.0,770.0,768.0,768.0,685.0,9202.0,4.0,4.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_32_12b,96,32,12,pregen_models/dense_96_32_12b.h5,1,resource,True,5.0,4.32,1.0,1.0,2.0,2.0,25241.0,72596.0,0.0,2476.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_32_12b,96,32,12,pregen_models/dense_96_32_12b.h5,384,resource,True,5.0,3.691,385.0,386.0,384.0,384.0,748.0,9917.0,3.0,8.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_32_12b,96,32,12,pregen_models/dense_96_32_12b.h5,768,resource,True,5.0,3.691,769.0,770.0,768.0,768.0,685.0,9202.0,4.0,4.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_32_14b,96,32,14,pregen_models/dense_96_32_14b.h5,1,resource,True,5.0,4.32,1.0,1.0,2.0,2.0,26083.0,63577.0,0.0,2852.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_32_14b,96,32,14,pregen_models/dense_96_32_14b.h5,384,resource,True,5.0,3.691,385.0,386.0,384.0,384.0,748.0,9917.0,4.0,8.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_32_14b,96,32,14,pregen_models/dense_96_32_14b.h5,768,resource,True,5.0,3.691,769.0,770.0,768.0,768.0,685.0,9202.0,4.0,4.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_64_2b,96,64,2,pregen_models/dense_96_64_2b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_64_2b,96,64,2,pregen_models/dense_96_64_2b.h5,384,resource,True,5.0,3.381,385.0,386.0,384.0,384.0,1181.0,14093.0,1.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_64_2b,96,64,2,pregen_models/dense_96_64_2b.h5,768,resource,True,5.0,3.362,769.0,770.0,768.0,768.0,1166.0,11674.0,2.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_64_4b,96,64,4,pregen_models/dense_96_64_4b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_64_4b,96,64,4,pregen_models/dense_96_64_4b.h5,384,resource,True,5.0,3.381,385.0,386.0,384.0,384.0,1211.0,14093.0,2.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_64_4b,96,64,4,pregen_models/dense_96_64_4b.h5,768,resource,True,5.0,3.362,769.0,770.0,768.0,768.0,1180.0,11674.0,3.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_64_6b,96,64,6,pregen_models/dense_96_64_6b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_64_6b,96,64,6,pregen_models/dense_96_64_6b.h5,384,resource,True,5.0,3.691,385.0,386.0,384.0,384.0,1388.0,14018.0,3.0,15.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_64_6b,96,64,6,pregen_models/dense_96_64_6b.h5,768,resource,True,5.0,3.691,769.0,770.0,768.0,768.0,1261.0,11639.0,4.0,7.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_64_8b,96,64,8,pregen_models/dense_96_64_8b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_64_8b,96,64,8,pregen_models/dense_96_64_8b.h5,384,resource,True,5.0,3.691,385.0,386.0,384.0,384.0,1388.0,14013.0,4.0,16.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_64_8b,96,64,8,pregen_models/dense_96_64_8b.h5,768,resource,True,5.0,3.691,769.0,770.0,768.0,768.0,1261.0,11634.0,5.0,8.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_64_10b,96,64,10,pregen_models/dense_96_64_10b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_64_10b,96,64,10,pregen_models/dense_96_64_10b.h5,384,resource,True,5.0,3.691,385.0,386.0,384.0,384.0,1388.0,14013.0,5.0,16.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_64_10b,96,64,10,pregen_models/dense_96_64_10b.h5,768,resource,True,5.0,3.691,769.0,770.0,768.0,768.0,1261.0,11634.0,6.0,8.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_64_12b,96,64,12,pregen_models/dense_96_64_12b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_64_12b,96,64,12,pregen_models/dense_96_64_12b.h5,384,resource,True,5.0,3.691,385.0,386.0,384.0,384.0,1388.0,14013.0,6.0,16.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_64_12b,96,64,12,pregen_models/dense_96_64_12b.h5,768,resource,True,5.0,3.691,769.0,770.0,768.0,768.0,1261.0,11634.0,7.0,8.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_64_14b,96,64,14,pregen_models/dense_96_64_14b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_64_14b,96,64,14,pregen_models/dense_96_64_14b.h5,384,resource,True,5.0,3.691,385.0,386.0,384.0,384.0,1388.0,14013.0,7.0,16.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_64_14b,96,64,14,pregen_models/dense_96_64_14b.h5,768,resource,True,5.0,3.691,769.0,770.0,768.0,768.0,1261.0,11634.0,8.0,8.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_96_2b,96,96,2,pregen_models/dense_96_96_2b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_96_2b,96,96,2,pregen_models/dense_96_96_2b.h5,576,resource,True,5.0,3.381,577.0,578.0,576.0,576.0,1694.0,21250.0,3.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_96_2b,96,96,2,pregen_models/dense_96_96_2b.h5,1152,resource,True,5.0,3.362,1153.0,1154.0,1152.0,1152.0,1681.0,15643.0,3.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_96_4b,96,96,4,pregen_models/dense_96_96_4b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_96_4b,96,96,4,pregen_models/dense_96_96_4b.h5,576,resource,True,5.0,3.381,577.0,578.0,576.0,576.0,1724.0,21250.0,5.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_96_4b,96,96,4,pregen_models/dense_96_96_4b.h5,1152,resource,True,5.0,3.362,1153.0,1154.0,1152.0,1152.0,1695.0,15643.0,5.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_96_6b,96,96,6,pregen_models/dense_96_96_6b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_96_6b,96,96,6,pregen_models/dense_96_96_6b.h5,576,resource,True,5.0,3.691,577.0,578.0,576.0,576.0,1901.0,21175.0,7.0,15.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_96_6b,96,96,6,pregen_models/dense_96_96_6b.h5,1152,resource,True,5.0,3.691,1153.0,1154.0,1152.0,1152.0,1776.0,15608.0,6.0,7.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_96_8b,96,96,8,pregen_models/dense_96_96_8b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_96_8b,96,96,8,pregen_models/dense_96_96_8b.h5,576,resource,True,5.0,3.691,577.0,578.0,576.0,576.0,1901.0,21170.0,8.0,16.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_96_8b,96,96,8,pregen_models/dense_96_96_8b.h5,1152,resource,True,5.0,3.691,1153.0,1154.0,1152.0,1152.0,1776.0,15603.0,8.0,8.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_96_10b,96,96,10,pregen_models/dense_96_96_10b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_96_10b,96,96,10,pregen_models/dense_96_96_10b.h5,576,resource,True,5.0,3.691,577.0,578.0,576.0,576.0,1901.0,21170.0,10.0,16.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_96_10b,96,96,10,pregen_models/dense_96_96_10b.h5,1152,resource,True,5.0,3.691,1153.0,1154.0,1152.0,1152.0,1776.0,15603.0,9.0,8.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_96_12b,96,96,12,pregen_models/dense_96_96_12b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_96_12b,96,96,12,pregen_models/dense_96_96_12b.h5,576,resource,True,5.0,3.691,577.0,578.0,576.0,576.0,1901.0,21170.0,12.0,16.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_96_12b,96,96,12,pregen_models/dense_96_96_12b.h5,1152,resource,True,5.0,3.691,1153.0,1154.0,1152.0,1152.0,1776.0,15603.0,10.0,8.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_96_14b,96,96,14,pregen_models/dense_96_96_14b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_96_14b,96,96,14,pregen_models/dense_96_96_14b.h5,576,resource,True,5.0,3.691,577.0,578.0,576.0,576.0,1901.0,21170.0,14.0,16.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_96_14b,96,96,14,pregen_models/dense_96_96_14b.h5,1152,resource,True,5.0,3.691,1153.0,1154.0,1152.0,1152.0,1776.0,15603.0,11.0,8.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_128_2b,96,128,2,pregen_models/dense_96_128_2b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_128_2b,96,128,2,pregen_models/dense_96_128_2b.h5,384,resource,True,5.0,3.381,385.0,386.0,384.0,384.0,2237.0,33245.0,2.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_128_2b,96,128,2,pregen_models/dense_96_128_2b.h5,768,resource,True,5.0,3.362,769.0,770.0,768.0,768.0,2206.0,22018.0,3.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_128_4b,96,128,4,pregen_models/dense_96_128_4b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_128_4b,96,128,4,pregen_models/dense_96_128_4b.h5,384,resource,True,5.0,3.381,385.0,386.0,384.0,384.0,2299.0,33245.0,4.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_128_4b,96,128,4,pregen_models/dense_96_128_4b.h5,768,resource,True,5.0,3.362,769.0,770.0,768.0,768.0,2236.0,22018.0,5.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_128_6b,96,128,6,pregen_models/dense_96_128_6b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_128_6b,96,128,6,pregen_models/dense_96_128_6b.h5,384,resource,True,5.0,3.691,385.0,386.0,384.0,384.0,2668.0,33090.0,6.0,31.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_128_6b,96,128,6,pregen_models/dense_96_128_6b.h5,768,resource,True,5.0,3.691,769.0,770.0,768.0,768.0,2413.0,21943.0,7.0,15.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_128_8b,96,128,8,pregen_models/dense_96_128_8b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_128_8b,96,128,8,pregen_models/dense_96_128_8b.h5,384,resource,True,5.0,3.691,385.0,386.0,384.0,384.0,2668.0,33085.0,8.0,32.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_128_8b,96,128,8,pregen_models/dense_96_128_8b.h5,768,resource,True,5.0,3.691,769.0,770.0,768.0,768.0,2413.0,21938.0,8.0,16.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_128_10b,96,128,10,pregen_models/dense_96_128_10b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_128_10b,96,128,10,pregen_models/dense_96_128_10b.h5,384,resource,True,5.0,3.691,385.0,386.0,384.0,384.0,2668.0,33085.0,9.0,32.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_128_10b,96,128,10,pregen_models/dense_96_128_10b.h5,768,resource,True,5.0,3.691,769.0,770.0,768.0,768.0,2413.0,21938.0,10.0,16.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_128_12b,96,128,12,pregen_models/dense_96_128_12b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_128_12b,96,128,12,pregen_models/dense_96_128_12b.h5,384,resource,True,5.0,3.691,385.0,386.0,384.0,384.0,2668.0,33085.0,11.0,32.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_128_12b,96,128,12,pregen_models/dense_96_128_12b.h5,768,resource,True,5.0,3.691,769.0,770.0,768.0,768.0,2413.0,21938.0,12.0,16.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_128_14b,96,128,14,pregen_models/dense_96_128_14b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_128_14b,96,128,14,pregen_models/dense_96_128_14b.h5,384,resource,True,5.0,3.691,385.0,386.0,384.0,384.0,2668.0,33085.0,13.0,32.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_128_14b,96,128,14,pregen_models/dense_96_128_14b.h5,768,resource,True,5.0,3.691,769.0,770.0,768.0,768.0,2413.0,21938.0,14.0,16.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_160_2b,96,160,2,pregen_models/dense_96_160_2b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_160_2b,96,160,2,pregen_models/dense_96_160_2b.h5,480,resource,True,5.0,3.381,481.0,482.0,480.0,480.0,2748.0,56049.0,3.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_160_2b,96,160,2,pregen_models/dense_96_160_2b.h5,960,resource,True,5.0,3.362,961.0,962.0,960.0,960.0,2719.0,33810.0,3.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_160_4b,96,160,4,pregen_models/dense_96_160_4b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_160_4b,96,160,4,pregen_models/dense_96_160_4b.h5,480,resource,True,5.0,3.381,481.0,482.0,480.0,480.0,2810.0,56049.0,5.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_160_4b,96,160,4,pregen_models/dense_96_160_4b.h5,960,resource,True,5.0,3.362,961.0,962.0,960.0,960.0,2749.0,33810.0,5.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_160_6b,96,160,6,pregen_models/dense_96_160_6b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_160_6b,96,160,6,pregen_models/dense_96_160_6b.h5,480,resource,True,5.0,3.691,481.0,482.0,480.0,480.0,3179.0,55894.0,7.0,31.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_160_6b,96,160,6,pregen_models/dense_96_160_6b.h5,960,resource,True,5.0,3.691,961.0,962.0,960.0,960.0,2926.0,33735.0,7.0,15.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_160_8b,96,160,8,pregen_models/dense_96_160_8b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_160_8b,96,160,8,pregen_models/dense_96_160_8b.h5,480,resource,True,5.0,3.691,481.0,482.0,480.0,480.0,3179.0,55889.0,9.0,32.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_160_8b,96,160,8,pregen_models/dense_96_160_8b.h5,960,resource,True,5.0,3.691,961.0,962.0,960.0,960.0,2926.0,33730.0,8.0,16.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_160_10b,96,160,10,pregen_models/dense_96_160_10b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_160_10b,96,160,10,pregen_models/dense_96_160_10b.h5,480,resource,True,5.0,3.691,481.0,482.0,480.0,480.0,3179.0,55889.0,10.0,32.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_160_10b,96,160,10,pregen_models/dense_96_160_10b.h5,960,resource,True,5.0,3.691,961.0,962.0,960.0,960.0,2926.0,33730.0,10.0,16.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_160_12b,96,160,12,pregen_models/dense_96_160_12b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_160_12b,96,160,12,pregen_models/dense_96_160_12b.h5,480,resource,True,5.0,3.691,481.0,482.0,480.0,480.0,3179.0,55889.0,12.0,32.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_160_12b,96,160,12,pregen_models/dense_96_160_12b.h5,960,resource,True,5.0,3.691,961.0,962.0,960.0,960.0,2926.0,33730.0,12.0,16.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_160_14b,96,160,14,pregen_models/dense_96_160_14b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_160_14b,96,160,14,pregen_models/dense_96_160_14b.h5,480,resource,True,5.0,3.691,481.0,482.0,480.0,480.0,3179.0,55889.0,14.0,32.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_160_14b,96,160,14,pregen_models/dense_96_160_14b.h5,960,resource,True,5.0,3.691,961.0,962.0,960.0,960.0,2926.0,33730.0,14.0,16.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_192_2b,96,192,2,pregen_models/dense_96_192_2b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_192_2b,96,192,2,pregen_models/dense_96_192_2b.h5,576,resource,True,5.0,3.381,577.0,578.0,576.0,576.0,3262.0,56818.0,5.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_192_2b,96,192,2,pregen_models/dense_96_192_2b.h5,1152,resource,True,5.0,3.362,1153.0,1154.0,1152.0,1152.0,3233.0,34579.0,5.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_192_4b,96,192,4,pregen_models/dense_96_192_4b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_192_4b,96,192,4,pregen_models/dense_96_192_4b.h5,576,resource,True,5.0,3.381,577.0,578.0,576.0,576.0,3324.0,56818.0,8.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_192_4b,96,192,4,pregen_models/dense_96_192_4b.h5,1152,resource,True,5.0,3.362,1153.0,1154.0,1152.0,1152.0,3263.0,34579.0,8.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_192_6b,96,192,6,pregen_models/dense_96_192_6b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_192_6b,96,192,6,pregen_models/dense_96_192_6b.h5,576,resource,True,5.0,3.691,577.0,578.0,576.0,576.0,3693.0,56663.0,12.0,31.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_192_6b,96,192,6,pregen_models/dense_96_192_6b.h5,1152,resource,True,5.0,3.691,1153.0,1154.0,1152.0,1152.0,3440.0,34504.0,10.0,15.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_192_8b,96,192,8,pregen_models/dense_96_192_8b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_192_8b,96,192,8,pregen_models/dense_96_192_8b.h5,576,resource,True,5.0,3.691,577.0,578.0,576.0,576.0,3693.0,56658.0,16.0,32.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_192_8b,96,192,8,pregen_models/dense_96_192_8b.h5,1152,resource,True,5.0,3.691,1153.0,1154.0,1152.0,1152.0,3440.0,34499.0,12.0,16.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_192_10b,96,192,10,pregen_models/dense_96_192_10b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_192_10b,96,192,10,pregen_models/dense_96_192_10b.h5,576,resource,True,5.0,3.691,577.0,578.0,576.0,576.0,3693.0,56658.0,19.0,32.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_192_10b,96,192,10,pregen_models/dense_96_192_10b.h5,1152,resource,True,5.0,3.691,1153.0,1154.0,1152.0,1152.0,3440.0,34499.0,16.0,16.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_192_12b,96,192,12,pregen_models/dense_96_192_12b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_192_12b,96,192,12,pregen_models/dense_96_192_12b.h5,576,resource,True,5.0,3.691,577.0,578.0,576.0,576.0,3693.0,56658.0,23.0,32.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_192_12b,96,192,12,pregen_models/dense_96_192_12b.h5,1152,resource,True,5.0,3.691,1153.0,1154.0,1152.0,1152.0,3440.0,34499.0,18.0,16.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_192_14b,96,192,14,pregen_models/dense_96_192_14b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_192_14b,96,192,14,pregen_models/dense_96_192_14b.h5,576,resource,True,5.0,3.691,577.0,578.0,576.0,576.0,3693.0,56658.0,26.0,32.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_192_14b,96,192,14,pregen_models/dense_96_192_14b.h5,1152,resource,True,5.0,3.691,1153.0,1154.0,1152.0,1152.0,3440.0,34499.0,21.0,16.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_224_2b,96,224,2,pregen_models/dense_96_224_2b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_224_2b,96,224,2,pregen_models/dense_96_224_2b.h5,384,resource,True,5.0,3.381,385.0,386.0,384.0,384.0,3821.0,90957.0,4.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_224_2b,96,224,2,pregen_models/dense_96_224_2b.h5,768,resource,True,5.0,3.362,769.0,770.0,768.0,768.0,3766.0,52026.0,5.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_224_4b,96,224,4,pregen_models/dense_96_224_4b.h5,1,resource,False,,,,,,,,,,,,,,,,
dense_96_224_4b,96,224,4,pregen_models/dense_96_224_4b.h5,384,resource,True,5.0,3.381,385.0,386.0,384.0,384.0,3931.0,90957.0,7.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_224_4b,96,224,4,pregen_models/dense_96_224_4b.h5,768,resource,True,5.0,3.362,769.0,770.0,768.0,768.0,3820.0,52026.0,8.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_96_224_6b,96,224,6,pregen_models/dense_96_224_6b.h5,1,resource,False,,,,,,,,,,,,,,,,
